Município,Ano,Area Colhida
3527256,1991,-
3527256,1992,-
3527256,1993,2247
3527256,1994,1931
3527256,1995,1497
3527256,1996,1143
3527256,1997,1257
3527256,1998,1701
3527256,1999,2307
3527256,2000,2205
3527256,2001,2782
3527256,2002,2509
3527256,2003,2695
3527256,2004,3422
3527256,2005,4459
3527256,2006,2288
3527256,2007,2679
3527256,2008,5795
3527256,2009,5876
3527256,2010,5173
3527256,2011,6483
3527256,2012,5045
3527256,2013,5467
3527256,2014,3908
3527306,1990,72
3527306,1991,64
3527306,1992,60
3527306,1993,58
3527306,1994,79
3527306,1995,57
3527306,1996,30
3527306,1997,32
3527306,1998,87
3527306,1999,64
3527306,2000,87
3527306,2001,88
3527306,2002,89
3527306,2003,55
3527306,2004,74
3527306,2005,70
3527306,2006,71
3527306,2007,78
3527306,2008,67
3527306,2009,-
3527306,2010,55
3527306,2011,90
3527306,2012,90
3527306,2013,90
3527306,2014,91
3527405,1990,6350
3527405,1991,5920
3527405,1992,6017
3527405,1993,6379
3527405,1994,7906
3527405,1995,7007
3527405,1996,4961
3527405,1997,6267
3527405,1998,2955
3527405,1999,6073
3527405,2000,4809
3527405,2001,4588
3527405,2002,6361
3527405,2003,5798
3527405,2004,6984
3527405,2005,6333
3527405,2006,8620
3527405,2007,8800
3527405,2008,7640
3527405,2009,7442
3527405,2010,9220
3527405,2011,8084
3527405,2012,7165
3527405,2013,9389
3527405,2014,7970
3527504,1990,767
3527504,1991,721
3527504,1992,632
3527504,1993,463
3527504,1994,532
3527504,1995,280
3527504,1996,280
3527504,1997,260
3527504,1998,210
3527504,1999,215
3527504,2000,230
3527504,2001,270
3527504,2002,120
3527504,2003,270
3527504,2004,220
3527504,2005,652
3527504,2006,899
3527504,2007,889
3527504,2008,622
3527504,2009,612
3527504,2010,628
3527504,2011,609
3527504,2012,607
3527504,2013,1637
3527504,2014,767
3527603,1990,20838
3527603,1991,21345
3527603,1992,16085
3527603,1993,21896
3527603,1994,22097
3527603,1995,28756
3527603,1996,28225
3527603,1997,24270
3527603,1998,27060
3527603,1999,24850
3527603,2000,30715
3527603,2001,27623
3527603,2002,27903
3527603,2003,28003
3527603,2004,27282
3527603,2005,25706
3527603,2006,28550
3527603,2007,27600
3527603,2008,31500
3527603,2009,30039
3527603,2010,29999
3527603,2011,29999
3527603,2012,29999
3527603,2013,29999
3527603,2014,29835
3527702,1990,2066
3527702,1991,1670
3527702,1992,1604
3527702,1993,1879
3527702,1994,2148
3527702,1995,2400
3527702,1996,563
3527702,1997,2170
3527702,1998,2736
3527702,1999,2545
3527702,2000,2400
3527702,2001,2286
3527702,2002,2320
3527702,2003,2612
3527702,2004,2865
3527702,2005,3549
3527702,2006,3149
3527702,2007,4525
3527702,2008,4616
3527702,2009,3365
3527702,2010,5251
3527702,2011,5667
3527702,2012,5894
3527702,2013,6023
3527702,2014,5335
3527801,1990,551
3527801,1991,544
3527801,1992,518
3527801,1993,74
3527801,1994,552
3527801,1995,344
3527801,1996,435
3527801,1997,275
3527801,1998,268
3527801,1999,258
3527801,2000,136
3527801,2001,251
3527801,2002,254
3527801,2003,304
3527801,2004,774
3527801,2005,741
3527801,2006,728
3527801,2007,548
3527801,2008,488
3527801,2009,258
3527801,2010,608
3527801,2011,732
3527801,2012,851
3527801,2013,1067
3527801,2014,1007
3527900,1990,9404
3527900,1991,8854
3527900,1992,8654
3527900,1993,8044
3527900,1994,3730
3527900,1995,7075
3527900,1996,5640
3527900,1997,5819
3527900,1998,5620
3527900,1999,5540
3527900,2000,5634
3527900,2001,5499
3527900,2002,5600
3527900,2003,5418
3527900,2004,8129
3527900,2005,8508
3527900,2006,8650
3527900,2007,9010
3527900,2008,12719
3527900,2009,13510
3527900,2010,12000
3527900,2011,11950
3527900,2012,17035
3527900,2013,18670
3527900,2014,24275
3528007,1990,20788
3528007,1991,13369
3528007,1992,13307
3528007,1993,13225
3528007,1994,14331
3528007,1995,14111
3528007,1996,17238
3528007,1997,13527
3528007,1998,14096
3528007,1999,16190
3528007,2000,13837
3528007,2001,13760
3528007,2002,15427
3528007,2003,15517
3528007,2004,15594
3528007,2005,15836
3528007,2006,13856
3528007,2007,16058
3528007,2008,16120
3528007,2009,16120
3528007,2010,16120
3528007,2011,15283
3528007,2012,15283
3528007,2013,15283
3528007,2014,13950
3528106,1990,1474
3528106,1991,1152
3528106,1992,1019
3528106,1993,961
3528106,1994,1828
3528106,1995,1153
3528106,1996,1173
3528106,1997,1880
3528106,1998,2533
3528106,1999,4406
3528106,2000,2492
3528106,2001,2300
3528106,2002,1649
3528106,2003,1945
3528106,2004,2005
3528106,2005,2281
3528106,2006,2054
3528106,2007,2238
3528106,2008,2935
3528106,2009,8154
3528106,2010,8154
3528106,2011,7332
3528106,2012,9407
3528106,2013,8284
3528106,2014,7814
3528205,1990,2689
3528205,1991,3730
3528205,1992,3170
3528205,1993,2825
3528205,1994,2945
3528205,1995,3965
3528205,1996,2815
3528205,1997,3344
3528205,1998,2900
3528205,1999,2655
3528205,2000,3580
3528205,2001,3470
3528205,2002,2450
3528205,2003,2680
3528205,2004,2540
3528205,2005,1775
3528205,2006,1010
3528205,2007,1235
3528205,2008,2950
3528205,2009,4400
3528205,2010,5225
3528205,2011,4110
3528205,2012,4410
3528205,2013,4900
3528205,2014,6400
3528304,1990,4197
3528304,1991,3067
3528304,1992,5201
3528304,1993,5662
3528304,1994,4530
3528304,1995,7652
3528304,1996,5230
3528304,1997,3808
3528304,1998,4608
3528304,1999,5720
3528304,2000,3715
3528304,2001,2407
3528304,2002,2255
3528304,2003,2270
3528304,2004,5508
3528304,2005,2812
3528304,2006,6511
3528304,2007,6150
3528304,2008,4640
3528304,2009,5585
3528304,2010,9453
3528304,2011,9679
3528304,2012,11808
3528304,2013,14560
3528304,2014,14370
3528403,1990,640
3528403,1991,487
3528403,1992,511
3528403,1993,435
3528403,1994,105
3528403,1995,445
3528403,1996,-
3528403,1997,106
3528403,1998,370
3528403,1999,450
3528403,2000,466
3528403,2001,411
3528403,2002,450
3528403,2003,450
3528403,2004,826
3528403,2005,646
3528403,2006,646
3528403,2007,338
3528403,2008,594
3528403,2009,444
3528403,2010,393
3528403,2011,392
3528403,2012,376
3528403,2013,734
3528403,2014,734
3528502,1990,70
3528502,1991,231
3528502,1992,1200
3528502,1993,1020
3528502,1994,880
3528502,1995,1000
3528502,1996,-
3528502,1997,-
3528502,1998,-
3528502,1999,-
3528502,2000,178
3528502,2001,-
3528502,2002,-
3528502,2003,-
3528502,2004,-
3528502,2005,-
3528502,2006,-
3528502,2007,-
3528502,2008,-
3528502,2009,-
3528502,2010,-
3528502,2011,-
3528502,2012,-
3528502,2013,-
3528502,2014,-
3528601,1990,4939
3528601,1991,5297
3528601,1992,6763
3528601,1993,5573
3528601,1994,6010
3528601,1995,6771
3528601,1996,6605
3528601,1997,7555
3528601,1998,6632
3528601,1999,7062
3528601,2000,3815
3528601,2001,8191
3528601,2002,4940
3528601,2003,5304
3528601,2004,4705
3528601,2005,6450
3528601,2006,7196
3528601,2007,6776
3528601,2008,6936
3528601,2009,6494
3528601,2010,6927
3528601,2011,6935
3528601,2012,6818
3528601,2013,18020
3528601,2014,13850
3528700,1990,8630
3528700,1991,9048
3528700,1992,15814
3528700,1993,7190
3528700,1994,5122
3528700,1995,5330
3528700,1996,5068
3528700,1997,3687
3528700,1998,4023
3528700,1999,4015
3528700,2000,6632
3528700,2001,2727
3528700,2002,4386
3528700,2003,4325
3528700,2004,5127
3528700,2005,6298
3528700,2006,6271
3528700,2007,4675
3528700,2008,10405
3528700,2009,9762
3528700,2010,18040
3528700,2011,19560
3528700,2012,16874
3528700,2013,15368
3528700,2014,24988
3528809,1990,72940
3528809,1991,64600
3528809,1992,68920
3528809,1993,63640
3528809,1994,68240
3528809,1995,67360
3528809,1996,66595
3528809,1997,71740
3528809,1998,61050
3528809,1999,59060
3528809,2000,58390
3528809,2001,58270
3528809,2002,61258
3528809,2003,61395
3528809,2004,61421
3528809,2005,62158
3528809,2006,57370
3528809,2007,55552
3528809,2008,63609
3528809,2009,60544
3528809,2010,64200
3528809,2011,64414
3528809,2012,62284
3528809,2013,62102
3528809,2014,62255
3528858,1990,-
3528858,1991,-
3528858,1992,-
3528858,1993,2097
3528858,1994,2370
3528858,1995,2240
3528858,1996,2370
3528858,1997,2180
3528858,1998,2265
3528858,1999,2240
3528858,2000,2070
3528858,2001,2784
3528858,2002,3095
3528858,2003,2740
3528858,2004,2740
3528858,2005,3512
3528858,2006,2894
3528858,2007,3820
3528858,2008,3664
3528858,2009,3664
3528858,2010,4670
3528858,2011,5730
3528858,2012,4600
3528858,2013,4721
3528858,2014,4721
3528908,1990,3601
3528908,1991,3619
3528908,1992,3261
3528908,1993,3037
3528908,1994,1135
3528908,1995,2512
3528908,1996,2124
3528908,1997,1878
3528908,1998,1670
3528908,1999,1612
3528908,2000,2101
3528908,2001,911
3528908,2002,1288
3528908,2003,1105
3528908,2004,1437
3528908,2005,1523
3528908,2006,1455
3528908,2007,1765
3528908,2008,1667
3528908,2009,2100
3528908,2010,1890
3528908,2011,2042
3528908,2012,2024
3528908,2013,2282
3528908,2014,1753
3529005,1990,7430
3529005,1991,5727
3529005,1992,7170
3529005,1993,5740
3529005,1994,6440
3529005,1995,5475
3529005,1996,9282
3529005,1997,8154
3529005,1998,3290
3529005,1999,2860
3529005,2000,3445
3529005,2001,1380
3529005,2002,2195
3529005,2003,2615
3529005,2004,3310
3529005,2005,3689
3529005,2006,2540
3529005,2007,4962
3529005,2008,5510
3529005,2009,3200
3529005,2010,7850
3529005,2011,8616
3529005,2012,8289
3529005,2013,8390
3529005,2014,10233
3529104,1990,1122
3529104,1991,1719
3529104,1992,947
3529104,1993,931
3529104,1994,650
3529104,1995,450
3529104,1996,260
3529104,1997,181
3529104,1998,261
3529104,1999,417
3529104,2000,257
3529104,2001,280
3529104,2002,262
3529104,2003,447
3529104,2004,3016
3529104,2005,316
3529104,2006,250
3529104,2007,180
3529104,2008,266
3529104,2009,180
3529104,2010,105
3529104,2011,115
3529104,2012,60
3529104,2013,305
3529104,2014,425
3529203,1990,21050
3529203,1991,10250
3529203,1992,14640
3529203,1993,15390
3529203,1994,17673
3529203,1995,18180
3529203,1996,14060
3529203,1997,12508
3529203,1998,10987
3529203,1999,11010
3529203,2000,10470
3529203,2001,3380
3529203,2002,10310
3529203,2003,15417
3529203,2004,17503
3529203,2005,18077
3529203,2006,16042
3529203,2007,17000
3529203,2008,14254
3529203,2009,13631
3529203,2010,14044
3529203,2011,25344
3529203,2012,30884
3529203,2013,24780
3529203,2014,27750
3529302,1990,30820
3529302,1991,34880
3529302,1992,34790
3529302,1993,32500
3529302,1994,22010
3529302,1995,17859
3529302,1996,15750
3529302,1997,17050
3529302,1998,16800
3529302,1999,17241
3529302,2000,17750
3529302,2001,3300
3529302,2002,17250
3529302,2003,15845
3529302,2004,15445
3529302,2005,15969
3529302,2006,15265
3529302,2007,15595
3529302,2008,21971
3529302,2009,-
3529302,2010,19270
3529302,2011,19000
3529302,2012,19150
3529302,2013,16350
3529302,2014,16800
3529401,1990,1
3529401,1991,1
3529401,1992,-
3529401,1993,-
3529401,1994,-
3529401,1995,-
3529401,1996,-
3529401,1997,-
3529401,1998,-
3529401,1999,-
3529401,2000,-
3529401,2001,-
3529401,2002,-
3529401,2003,-
3529401,2004,-
3529401,2005,-
3529401,2006,-
3529401,2007,-
3529401,2008,-
3529401,2009,-
3529401,2010,-
3529401,2011,-
3529401,2012,-
3529401,2013,-
3529401,2014,-
3529500,1990,3000
3529500,1991,1465
3529500,1992,1500
3529500,1993,1105
3529500,1994,1575
3529500,1995,1935
3529500,1996,2119
3529500,1997,3010
3529500,1998,3112
3529500,1999,4137
3529500,2000,3350
3529500,2001,1655
3529500,2002,3303
3529500,2003,3025
3529500,2004,3401
3529500,2005,3631
3529500,2006,4174
3529500,2007,4580
3529500,2008,4195
3529500,2009,6160
3529500,2010,6410
3529500,2011,6510
3529500,2012,6832
3529500,2013,7890
3529500,2014,7819
3529609,1990,3415
3529609,1991,2948
3529609,1992,2497
3529609,1993,2375
3529609,1994,2090
3529609,1995,1845
3529609,1996,1184
3529609,1997,1068
3529609,1998,1154
3529609,1999,1014
3529609,2000,654
3529609,2001,950
3529609,2002,410
3529609,2003,800
3529609,2004,1658
3529609,2005,1623
3529609,2006,1410
3529609,2007,5022
3529609,2008,4986
3529609,2009,4530
3529609,2010,6010
3529609,2011,5290
3529609,2012,5426
3529609,2013,5960
3529609,2014,6260
3529658,1990,-
3529658,1991,-
3529658,1992,-
3529658,1993,1444
3529658,1994,1835
3529658,1995,1803
3529658,1996,1445
3529658,1997,1378
3529658,1998,1299
3529658,1999,1401
3529658,2000,1253
3529658,2001,1345
3529658,2002,1385
3529658,2003,2672
3529658,2004,2624
3529658,2005,2505
3529658,2006,1917
3529658,2007,1906
3529658,2008,1446
3529658,2009,6221
3529658,2010,7989
3529658,2011,7233
3529658,2012,7076
3529658,2013,6995
3529658,2014,6970
3529708,1990,67916
3529708,1991,94675
3529708,1992,89585
3529708,1993,93177
3529708,1994,108537
3529708,1995,96837
3529708,1996,104700
3529708,1997,96320
3529708,1998,87000
3529708,1999,95000
3529708,2000,90200
3529708,2001,90200
3529708,2002,93280
3529708,2003,86563
3529708,2004,87200
3529708,2005,90605
3529708,2006,98830
3529708,2007,86900
3529708,2008,95180
3529708,2009,78733
3529708,2010,76953
3529708,2011,64603
3529708,2012,73001
3529708,2013,69092
3529708,2014,65870
3529807,1990,9680
3529807,1991,9625
3529807,1992,13106
3529807,1993,10122
3529807,1994,11166
3529807,1995,12235
3529807,1996,12285
3529807,1997,12521
3529807,1998,12915
3529807,1999,11665
3529807,2000,11625
3529807,2001,11820
3529807,2002,11611
3529807,2003,11496
3529807,2004,11495
3529807,2005,12041
3529807,2006,11785
3529807,2007,11795
3529807,2008,14765
3529807,2009,13755
3529807,2010,13755
3529807,2011,13755
3529807,2012,11560
3529807,2013,11407
3529807,2014,12647
3529906,1990,200
3529906,1991,250
3529906,1992,280
3529906,1993,275
3529906,1994,305
3529906,1995,420
3529906,1996,379
3529906,1997,40
3529906,1998,65
3529906,1999,44
3529906,2000,3
3529906,2001,38
3529906,2002,26
3529906,2003,13
3529906,2004,19
3529906,2005,14
3529906,2006,10
3529906,2007,9
3529906,2008,-
3529906,2009,18
3529906,2010,6
3529906,2011,-
3529906,2012,6
3529906,2013,6
3529906,2014,7
3530003,1990,3145
3530003,1991,2605
3530003,1992,2415
3530003,1993,2190
3530003,1994,1910
3530003,1995,1770
3530003,1996,1470
3530003,1997,1590
3530003,1998,1614
3530003,1999,1368
3530003,2000,1480
3530003,2001,1665
3530003,2002,1455
3530003,2003,2215
3530003,2004,3140
3530003,2005,2529
3530003,2006,970
3530003,2007,1647
3530003,2008,730
3530003,2009,2063
3530003,2010,1120
3530003,2011,1132
3530003,2012,1257
3530003,2013,1440
3530003,2014,1780
3530102,1990,11632
3530102,1991,10501
3530102,1992,10191
3530102,1993,9173
3530102,1994,7813
3530102,1995,8418
3530102,1996,7417
3530102,1997,7794
3530102,1998,7482
3530102,1999,8424
3530102,2000,6369
3530102,2001,2183
3530102,2002,6493
3530102,2003,8142
3530102,2004,8459
3530102,2005,8086
3530102,2006,9548
3530102,2007,9500
3530102,2008,9541
3530102,2009,7783
3530102,2010,10708
3530102,2011,12969
3530102,2012,16750
3530102,2013,18869
3530102,2014,25228
3530201,1990,11957
3530201,1991,9677
3530201,1992,9977
3530201,1993,5772
3530201,1994,6071
3530201,1995,4569
3530201,1996,4906
3530201,1997,5987
3530201,1998,7192
3530201,1999,4351
3530201,2000,2010
3530201,2001,2898
3530201,2002,3748
3530201,2003,2609
3530201,2004,4890
3530201,2005,6424
3530201,2006,4709
3530201,2007,4487
3530201,2008,3463
3530201,2009,2545
3530201,2010,5790
3530201,2011,9010
3530201,2012,11746
3530201,2013,16031
3530201,2014,24062
3530300,1990,2370
3530300,1991,1464
3530300,1992,1670
3530300,1993,1070
3530300,1994,1325
3530300,1995,1225
3530300,1996,835
3530300,1997,700
3530300,1998,1180
3530300,1999,1280
3530300,2000,1150
3530300,2001,1186
3530300,2002,1740
3530300,2003,1553
3530300,2004,1542
3530300,2005,3393
3530300,2006,2988
3530300,2007,4023
3530300,2008,5707
3530300,2009,5826
3530300,2010,5620
3530300,2011,5716
3530300,2012,6685
3530300,2013,6647
3530300,2014,9874
3530409,1990,1495
3530409,1991,1340
3530409,1992,985
3530409,1993,2086
3530409,1994,1584
3530409,1995,1320
3530409,1996,305
3530409,1997,540
3530409,1998,1085
3530409,1999,1325
3530409,2000,1109
3530409,2001,1185
3530409,2002,1185
3530409,2003,1848
3530409,2004,2025
3530409,2005,2194
3530409,2006,2120
3530409,2007,1570
3530409,2008,2880
3530409,2009,2880
3530409,2010,4227
3530409,2011,4660
3530409,2012,4740
3530409,2013,4660
3530409,2014,4450
3530508,1990,8843
3530508,1991,8930
3530508,1992,10350
3530508,1993,11350
3530508,1994,11827
3530508,1995,13083
3530508,1996,10998
3530508,1997,12098
3530508,1998,20245
3530508,1999,21615
3530508,2000,12471
3530508,2001,16360
3530508,2002,15780
3530508,2003,17084
3530508,2004,17504
3530508,2005,18363
3530508,2006,20410
3530508,2007,20590
3530508,2008,22790
3530508,2009,22790
3530508,2010,20330
3530508,2011,22880
3530508,2012,25880
3530508,2013,25960
3530508,2014,26500
3530607,1990,1245
3530607,1991,1175
3530607,1992,1285
3530607,1993,1115
3530607,1994,1089
3530607,1995,720
3530607,1996,50
3530607,1997,1155
3530607,1998,865
3530607,1999,1610
3530607,2000,1275
3530607,2001,720
3530607,2002,590
3530607,2003,590
3530607,2004,570
3530607,2005,570
3530607,2006,570
3530607,2007,-
3530607,2008,577
3530607,2009,590
3530607,2010,420
3530607,2011,570
3530607,2012,400
3530607,2013,315
3530607,2014,265
3530706,1990,19360
3530706,1991,20815
3530706,1992,16770
3530706,1993,10560
3530706,1994,13940
3530706,1995,15240
3530706,1996,13225
3530706,1997,14310
3530706,1998,14710
3530706,1999,24220
3530706,2000,16530
3530706,2001,20420
3530706,2002,16260
3530706,2003,20410
3530706,2004,21333
3530706,2005,21651
3530706,2006,19510
3530706,2007,18928
3530706,2008,21695
3530706,2009,21695
3530706,2010,19135
3530706,2011,19535
3530706,2012,21245
3530706,2013,23005
3530706,2014,19415
3530805,1990,15880
3530805,1991,15390
3530805,1992,14780
3530805,1993,12340
3530805,1994,14550
3530805,1995,14630
3530805,1996,11600
3530805,1997,13650
3530805,1998,13560
3530805,1999,14750
3530805,2000,11580
3530805,2001,12710
3530805,2002,12760
3530805,2003,13700
3530805,2004,14492
3530805,2005,12186
3530805,2006,12765
3530805,2007,4900
3530805,2008,11741
3530805,2009,11741
3530805,2010,13280
3530805,2011,14340
3530805,2012,14990
3530805,2013,14650
3530805,2014,13500
3530904,1990,5317
3530904,1991,5361
3530904,1992,5322
3530904,1993,5322
3530904,1994,5322
3530904,1995,5319
3530904,1996,5319
3530904,1997,5196
3530904,1998,5199
3530904,1999,5165
3530904,2000,5054
3530904,2001,5059
3530904,2002,5059
3530904,2003,5061
3530904,2004,5555
3530904,2005,5335
3530904,2006,5055
3530904,2007,6545
3530904,2008,5052
3530904,2009,5732
3530904,2010,5448
3530904,2011,5724
3530904,2012,8108
3530904,2013,8112
3530904,2014,8152
3531001,1990,886
3531001,1991,584
3531001,1992,678
3531001,1993,956
3531001,1994,1018
3531001,1995,845
3531001,1996,729
3531001,1997,930
3531001,1998,761
3531001,1999,923
3531001,2000,-
3531001,2001,834
3531001,2002,747
3531001,2003,568
3531001,2004,1185
3531001,2005,985
3531001,2006,1657
3531001,2007,1562
3531001,2008,1695
3531001,2009,9643
3531001,2010,9090
3531001,2011,3326
3531001,2012,3452
3531001,2013,3961
3531001,2014,9010
3531100,1990,7
3531100,1991,7
3531100,1992,6
3531100,1993,5
3531100,1994,-
3531100,1995,-
3531100,1996,-
3531100,1997,-
3531100,1998,-
3531100,1999,-
3531100,2000,150
3531100,2001,-
3531100,2002,-
3531100,2003,-
3531100,2004,-
3531100,2005,-
3531100,2006,-
3531100,2007,-
3531100,2008,-
3531100,2009,-
3531100,2010,-
3531100,2011,-
3531100,2012,-
3531100,2013,-
3531100,2014,-
3531209,1990,1386
3531209,1991,886
3531209,1992,886
3531209,1993,820
3531209,1994,718
3531209,1995,862
3531209,1996,853
3531209,1997,438
3531209,1998,610
3531209,1999,574
3531209,2000,443
3531209,2001,612
3531209,2002,318
3531209,2003,518
3531209,2004,673
3531209,2005,673
3531209,2006,420
3531209,2007,331
3531209,2008,388
3531209,2009,388
3531209,2010,388
3531209,2011,326
3531209,2012,349
3531209,2013,357
3531209,2014,354
3531308,1990,12815
3531308,1991,15335
3531308,1992,14068
3531308,1993,14685
3531308,1994,16495
3531308,1995,13361
3531308,1996,10914
3531308,1997,11029
3531308,1998,10230
3531308,1999,10151
3531308,2000,10107
3531308,2001,9777
3531308,2002,10600
3531308,2003,10625
3531308,2004,10320
3531308,2005,9271
3531308,2006,9370
3531308,2007,10460
3531308,2008,9840
3531308,2009,11070
3531308,2010,11150
3531308,2011,10020
3531308,2012,13484
3531308,2013,12184
3531308,2014,12224
3531407,1990,10108
3531407,1991,9718
3531407,1992,9002
3531407,1993,8019
3531407,1994,7562
3531407,1995,7402
3531407,1996,6403
3531407,1997,7405
3531407,1998,3804
3531407,1999,3855
3531407,2000,3905
3531407,2001,2603
3531407,2002,3702
3531407,2003,9683
3531407,2004,10752
3531407,2005,11151
3531407,2006,20702
3531407,2007,18087
3531407,2008,21814
3531407,2009,20171
3531407,2010,20171
3531407,2011,17940
3531407,2012,20180
3531407,2013,23223
3531407,2014,25414
3531506,1990,1470
3531506,1991,1470
3531506,1992,1686
3531506,1993,2328
3531506,1994,2910
3531506,1995,2981
3531506,1996,2865
3531506,1997,2620
3531506,1998,3460
3531506,1999,4400
3531506,2000,4443
3531506,2001,5186
3531506,2002,6330
3531506,2003,6202
3531506,2004,6062
3531506,2005,6619
3531506,2006,8640
3531506,2007,9383
3531506,2008,9978
3531506,2009,9315
3531506,2010,9249
3531506,2011,10523
3531506,2012,10932
3531506,2013,10801
3531506,2014,12448
3531605,1990,2340
3531605,1991,2590
3531605,1992,2580
3531605,1993,2310
3531605,1994,2559
3531605,1995,2970
3531605,1996,1837
3531605,1997,1657
3531605,1998,2014
3531605,1999,1522
3531605,2000,1828
3531605,2001,2193
3531605,2002,2387
3531605,2003,1640
3531605,2004,1620
3531605,2005,1647
3531605,2006,918
3531605,2007,1835
3531605,2008,6667
3531605,2009,6663
3531605,2010,6867
3531605,2011,6797
3531605,2012,6940
3531605,2013,7224
3531605,2014,7287
3531704,1990,284
3531704,1991,268
3531704,1992,265
3531704,1993,325
3531704,1994,336
3531704,1995,336
3531704,1996,336
3531704,1997,336
3531704,1998,336
3531704,1999,197
3531704,2000,211
3531704,2001,105
3531704,2002,95
3531704,2003,100
3531704,2004,105
3531704,2005,101
3531704,2006,105
3531704,2007,105
3531704,2008,92
3531704,2009,75
3531704,2010,75
3531704,2011,39
3531704,2012,25
3531704,2013,15
3531704,2014,15
3531803,1990,10424
3531803,1991,5665
3531803,1992,7990
3531803,1993,7975
3531803,1994,7955
3531803,1995,6985
3531803,1996,7365
3531803,1997,7965
3531803,1998,7085
3531803,1999,7465
3531803,2000,5
3531803,2001,7215
3531803,2002,15515
3531803,2003,9545
3531803,2004,5695
3531803,2005,5975
3531803,2006,10250
3531803,2007,10076
3531803,2008,10425
3531803,2009,8005
3531803,2010,-
3531803,2011,9900
3531803,2012,3250
3531803,2013,8517
3531803,2014,8600
3531902,1990,71032
3531902,1991,79109
3531902,1992,77686
3531902,1993,99833
3531902,1994,94133
3531902,1995,77911
3531902,1996,114050
3531902,1997,115960
3531902,1998,109150
3531902,1999,110650
3531902,2000,104113
3531902,2001,102500
3531902,2002,85800
3531902,2003,111700
3531902,2004,113083
3531902,2005,104667
3531902,2006,110080
3531902,2007,111205
3531902,2008,128364
3531902,2009,112124
3531902,2010,112130
3531902,2011,110427
3531902,2012,114231
3531902,2013,116328
3531902,2014,114150
3532009,1990,622
3532009,1991,400
3532009,1992,365
3532009,1993,370
3532009,1994,250
3532009,1995,317
3532009,1996,313
3532009,1997,303
3532009,1998,721
3532009,1999,1100
3532009,2000,839
3532009,2001,839
3532009,2002,950
3532009,2003,955
3532009,2004,1150
3532009,2005,1140
3532009,2006,1140
3532009,2007,1122
3532009,2008,1261
3532009,2009,1235
3532009,2010,1527
3532009,2011,1125
3532009,2012,1125
3532009,2013,1125
3532009,2014,1104
3532058,1990,-
3532058,1991,-
3532058,1992,-
3532058,1993,12700
3532058,1994,15054
3532058,1995,13763
3532058,1996,13526
3532058,1997,12645
3532058,1998,12595
3532058,1999,11903
3532058,2000,19487
3532058,2001,18110
3532058,2002,16085
3532058,2003,16085
3532058,2004,16495
3532058,2005,16550
3532058,2006,16550
3532058,2007,16738
3532058,2008,17920
3532058,2009,17500
3532058,2010,15385
3532058,2011,15405
3532058,2012,11430
3532058,2013,11430
3532058,2014,11430
3532108,1990,1646
3532108,1991,1632
3532108,1992,4000
3532108,1993,3119
3532108,1994,3080
3532108,1995,2087
3532108,1996,886
3532108,1997,1447
3532108,1998,1625
3532108,1999,2325
3532108,2000,2860
3532108,2001,1710
3532108,2002,2105
3532108,2003,2170
3532108,2004,4570
3532108,2005,4646
3532108,2006,4317
3532108,2007,4317
3532108,2008,3962
3532108,2009,3010
3532108,2010,2642
3532108,2011,2479
3532108,2012,2482
3532108,2013,3753
3532108,2014,2090
3532157,1990,-
3532157,1991,-
3532157,1992,-
3532157,1993,-
3532157,1994,-
3532157,1995,-
3532157,1996,-
3532157,1997,5624
3532157,1998,9788
3532157,1999,11200
3532157,2000,9378
3532157,2001,10308
3532157,2002,7780
3532157,2003,12206
3532157,2004,13126
3532157,2005,16570
3532157,2006,20560
3532157,2007,21800
3532157,2008,24550
3532157,2009,26260
3532157,2010,25260
3532157,2011,25260
3532157,2012,24750
3532157,2013,22860
3532157,2014,24562
3532207,1990,4600
3532207,1991,5750
3532207,1992,4320
3532207,1993,4142
3532207,1994,5070
3532207,1995,5015
3532207,1996,3830
3532207,1997,3474
3532207,1998,3618
3532207,1999,2029
3532207,2000,3202
3532207,2001,2862
3532207,2002,3439
3532207,2003,4655
3532207,2004,4740
3532207,2005,7918
3532207,2006,11760
3532207,2007,17100
3532207,2008,20035
3532207,2009,24650
3532207,2010,24650
3532207,2011,32695
3532207,2012,32985
3532207,2013,32405
3532207,2014,20065
3532306,1990,2012
3532306,1991,1209
3532306,1992,1220
3532306,1993,1720
3532306,1994,2041
3532306,1995,2335
3532306,1996,300
3532306,1997,2436
3532306,1998,1175
3532306,1999,1305
3532306,2000,2678
3532306,2001,1334
3532306,2002,1210
3532306,2003,1815
3532306,2004,1515
3532306,2005,912
3532306,2006,845
3532306,2007,1235
3532306,2008,848
3532306,2009,848
3532306,2010,958
3532306,2011,931
3532306,2012,840
3532306,2013,250
3532306,2014,55
3532405,1990,430
3532405,1991,450
3532405,1992,407
3532405,1993,480
3532405,1994,375
3532405,1995,410
3532405,1996,370
3532405,1997,340
3532405,1998,435
3532405,1999,445
3532405,2000,202
3532405,2001,185
3532405,2002,245
3532405,2003,196
3532405,2004,161
3532405,2005,267
3532405,2006,689
3532405,2007,622
3532405,2008,693
3532405,2009,693
3532405,2010,674
3532405,2011,730
3532405,2012,559
3532405,2013,559
3532405,2014,558
3532504,1990,1610
3532504,1991,1241
3532504,1992,1392
3532504,1993,1527
3532504,1994,1918
3532504,1995,1308
3532504,1996,730
3532504,1997,755
3532504,1998,756
3532504,1999,867
3532504,2000,1022
3532504,2001,872
3532504,2002,842
