Municipio,Ano,Moeda,VPTemporario
3530508,2007,(Mil Reais),64670
3530508,2008,(Mil Reais),63647
3530508,2009,(Mil Reais),63647
3530508,2010,(Mil Reais),44813
3530508,2011,(Mil Reais),55913
3530508,2012,(Mil Reais),127972
3530508,2013,(Mil Reais),106466
3530508,2014,(Mil Reais),107154
3530607,1990,(Mil Cruzeiros),430562
3530607,1991,(Mil Cruzeiros),1315939
3530607,1992,(Mil Cruzeiros),19319212
3530607,1993,(Mil Cruzeiros Reais),273921
3530607,1994,(Mil Reais),6049
3530607,1995,(Mil Reais),2677
3530607,1996,(Mil Reais),200
3530607,1997,(Mil Reais),6732
3530607,1998,(Mil Reais),7158
3530607,1999,(Mil Reais),9307
3530607,2000,(Mil Reais),9796
3530607,2001,(Mil Reais),4592
3530607,2002,(Mil Reais),4168
3530607,2003,(Mil Reais),7952
3530607,2004,(Mil Reais),6503
3530607,2005,(Mil Reais),4491
3530607,2006,(Mil Reais),6116
3530607,2007,(Mil Reais),-
3530607,2008,(Mil Reais),6413
3530607,2009,(Mil Reais),7925
3530607,2010,(Mil Reais),6859
3530607,2011,(Mil Reais),7777
3530607,2012,(Mil Reais),13971
3530607,2013,(Mil Reais),17245
3530607,2014,(Mil Reais),20094
3530706,1990,(Mil Cruzeiros),2947593
3530706,1991,(Mil Cruzeiros),7294394
3530706,1992,(Mil Cruzeiros),84529166
3530706,1993,(Mil Cruzeiros Reais),980499
3530706,1994,(Mil Reais),21328
3530706,1995,(Mil Reais),22388
3530706,1996,(Mil Reais),28346
3530706,1997,(Mil Reais),19808
3530706,1998,(Mil Reais),30409
3530706,1999,(Mil Reais),45203
3530706,2000,(Mil Reais),29629
3530706,2001,(Mil Reais),27945
3530706,2002,(Mil Reais),57548
3530706,2003,(Mil Reais),73841
3530706,2004,(Mil Reais),62588
3530706,2005,(Mil Reais),70847
3530706,2006,(Mil Reais),52523
3530706,2007,(Mil Reais),60707
3530706,2008,(Mil Reais),74609
3530706,2009,(Mil Reais),97247
3530706,2010,(Mil Reais),109830
3530706,2011,(Mil Reais),139698
3530706,2012,(Mil Reais),136736
3530706,2013,(Mil Reais),213244
3530706,2014,(Mil Reais),142619
3530805,1990,(Mil Cruzeiros),1459454
3530805,1991,(Mil Cruzeiros),6417102
3530805,1992,(Mil Cruzeiros),57945839
3530805,1993,(Mil Cruzeiros Reais),1123517
3530805,1994,(Mil Reais),13536
3530805,1995,(Mil Reais),22542
3530805,1996,(Mil Reais),10810
3530805,1997,(Mil Reais),18464
3530805,1998,(Mil Reais),15113
3530805,1999,(Mil Reais),14210
3530805,2000,(Mil Reais),16947
3530805,2001,(Mil Reais),15797
3530805,2002,(Mil Reais),30037
3530805,2003,(Mil Reais),36800
3530805,2004,(Mil Reais),54022
3530805,2005,(Mil Reais),31182
3530805,2006,(Mil Reais),31132
3530805,2007,(Mil Reais),17199
3530805,2008,(Mil Reais),42420
3530805,2009,(Mil Reais),35489
3530805,2010,(Mil Reais),44977
3530805,2011,(Mil Reais),59722
3530805,2012,(Mil Reais),57876
3530805,2013,(Mil Reais),84341
3530805,2014,(Mil Reais),56366
3530904,1990,(Mil Cruzeiros),483697
3530904,1991,(Mil Cruzeiros),1608583
3530904,1992,(Mil Cruzeiros),20797597
3530904,1993,(Mil Cruzeiros Reais),517686
3530904,1994,(Mil Reais),3483
3530904,1995,(Mil Reais),4262
3530904,1996,(Mil Reais),5701
3530904,1997,(Mil Reais),5827
3530904,1998,(Mil Reais),5721
3530904,1999,(Mil Reais),3763
3530904,2000,(Mil Reais),5953
3530904,2001,(Mil Reais),8107
3530904,2002,(Mil Reais),10838
3530904,2003,(Mil Reais),12476
3530904,2004,(Mil Reais),10746
3530904,2005,(Mil Reais),12528
3530904,2006,(Mil Reais),10597
3530904,2007,(Mil Reais),13598
3530904,2008,(Mil Reais),10494
3530904,2009,(Mil Reais),16891
3530904,2010,(Mil Reais),22121
3530904,2011,(Mil Reais),27488
3530904,2012,(Mil Reais),35295
3530904,2013,(Mil Reais),31136
3530904,2014,(Mil Reais),23083
3531001,1990,(Mil Cruzeiros),21671
3531001,1991,(Mil Cruzeiros),75321
3531001,1992,(Mil Cruzeiros),1791254
3531001,1993,(Mil Cruzeiros Reais),41722
3531001,1994,(Mil Reais),437
3531001,1995,(Mil Reais),266
3531001,1996,(Mil Reais),352
3531001,1997,(Mil Reais),447
3531001,1998,(Mil Reais),491
3531001,1999,(Mil Reais),466
3531001,2000,(Mil Reais),-
3531001,2001,(Mil Reais),691
3531001,2002,(Mil Reais),910
3531001,2003,(Mil Reais),533
3531001,2004,(Mil Reais),1964
3531001,2005,(Mil Reais),1928
3531001,2006,(Mil Reais),6278
3531001,2007,(Mil Reais),4887
3531001,2008,(Mil Reais),5437
3531001,2009,(Mil Reais),29087
3531001,2010,(Mil Reais),31902
3531001,2011,(Mil Reais),15372
3531001,2012,(Mil Reais),16111
3531001,2013,(Mil Reais),15168
3531001,2014,(Mil Reais),28082
3531100,1990,(Mil Cruzeiros),104
3531100,1991,(Mil Cruzeiros),420
3531100,1992,(Mil Cruzeiros),4932
3531100,1993,(Mil Cruzeiros Reais),170
3531100,1994,(Mil Reais),-
3531100,1995,(Mil Reais),-
3531100,1996,(Mil Reais),-
3531100,1997,(Mil Reais),-
3531100,1998,(Mil Reais),-
3531100,1999,(Mil Reais),-
3531100,2000,(Mil Reais),541
3531100,2001,(Mil Reais),-
3531100,2002,(Mil Reais),-
3531100,2003,(Mil Reais),-
3531100,2004,(Mil Reais),-
3531100,2005,(Mil Reais),-
3531100,2006,(Mil Reais),-
3531100,2007,(Mil Reais),-
3531100,2008,(Mil Reais),-
3531100,2009,(Mil Reais),-
3531100,2010,(Mil Reais),-
3531100,2011,(Mil Reais),-
3531100,2012,(Mil Reais),-
3531100,2013,(Mil Reais),-
3531100,2014,(Mil Reais),-
3531209,1990,(Mil Cruzeiros),29468
3531209,1991,(Mil Cruzeiros),93635
3531209,1992,(Mil Cruzeiros),901504
3531209,1993,(Mil Cruzeiros Reais),51410
3531209,1994,(Mil Reais),212
3531209,1995,(Mil Reais),266
3531209,1996,(Mil Reais),404
3531209,1997,(Mil Reais),135
3531209,1998,(Mil Reais),367
3531209,1999,(Mil Reais),294
3531209,2000,(Mil Reais),434
3531209,2001,(Mil Reais),472
3531209,2002,(Mil Reais),410
3531209,2003,(Mil Reais),578
3531209,2004,(Mil Reais),853
3531209,2005,(Mil Reais),744
3531209,2006,(Mil Reais),439
3531209,2007,(Mil Reais),630
3531209,2008,(Mil Reais),572
3531209,2009,(Mil Reais),771
3531209,2010,(Mil Reais),636
3531209,2011,(Mil Reais),748
3531209,2012,(Mil Reais),962
3531209,2013,(Mil Reais),989
3531209,2014,(Mil Reais),745
3531308,1990,(Mil Cruzeiros),1575144
3531308,1991,(Mil Cruzeiros),6372414
3531308,1992,(Mil Cruzeiros),279922500
3531308,1993,(Mil Cruzeiros Reais),2108172
3531308,1994,(Mil Reais),26816
3531308,1995,(Mil Reais),27629
3531308,1996,(Mil Reais),17568
3531308,1997,(Mil Reais),22786
3531308,1998,(Mil Reais),21863
3531308,1999,(Mil Reais),17034
3531308,2000,(Mil Reais),18993
3531308,2001,(Mil Reais),22264
3531308,2002,(Mil Reais),40528
3531308,2003,(Mil Reais),29650
3531308,2004,(Mil Reais),44232
3531308,2005,(Mil Reais),29673
3531308,2006,(Mil Reais),34678
3531308,2007,(Mil Reais),45046
3531308,2008,(Mil Reais),37543
3531308,2009,(Mil Reais),57240
3531308,2010,(Mil Reais),41032
3531308,2011,(Mil Reais),37009
3531308,2012,(Mil Reais),52533
3531308,2013,(Mil Reais),89453
3531308,2014,(Mil Reais),75491
3531407,1990,(Mil Cruzeiros),257355
3531407,1991,(Mil Cruzeiros),1528682
3531407,1992,(Mil Cruzeiros),21702500
3531407,1993,(Mil Cruzeiros Reais),455293
3531407,1994,(Mil Reais),3653
3531407,1995,(Mil Reais),3446
3531407,1996,(Mil Reais),4067
3531407,1997,(Mil Reais),4281
3531407,1998,(Mil Reais),2980
3531407,1999,(Mil Reais),2353
3531407,2000,(Mil Reais),3220
3531407,2001,(Mil Reais),2811
3531407,2002,(Mil Reais),8083
3531407,2003,(Mil Reais),18760
3531407,2004,(Mil Reais),16657
3531407,2005,(Mil Reais),18737
3531407,2006,(Mil Reais),54588
3531407,2007,(Mil Reais),47559
3531407,2008,(Mil Reais),50410
3531407,2009,(Mil Reais),60660
3531407,2010,(Mil Reais),65903
3531407,2011,(Mil Reais),100532
3531407,2012,(Mil Reais),92648
3531407,2013,(Mil Reais),90101
3531407,2014,(Mil Reais),80065
3531506,1990,(Mil Cruzeiros),108227
3531506,1991,(Mil Cruzeiros),400655
3531506,1992,(Mil Cruzeiros),9556000
3531506,1993,(Mil Cruzeiros Reais),141268
3531506,1994,(Mil Reais),2537
3531506,1995,(Mil Reais),1686
3531506,1996,(Mil Reais),2207
3531506,1997,(Mil Reais),2626
3531506,1998,(Mil Reais),4211
3531506,1999,(Mil Reais),3827
3531506,2000,(Mil Reais),5792
3531506,2001,(Mil Reais),8931
3531506,2002,(Mil Reais),13876
3531506,2003,(Mil Reais),13795
3531506,2004,(Mil Reais),10456
3531506,2005,(Mil Reais),16229
3531506,2006,(Mil Reais),22455
3531506,2007,(Mil Reais),14390
3531506,2008,(Mil Reais),16793
3531506,2009,(Mil Reais),22358
3531506,2010,(Mil Reais),32007
3531506,2011,(Mil Reais),33269
3531506,2012,(Mil Reais),42975
3531506,2013,(Mil Reais),38626
3531506,2014,(Mil Reais),42902
3531605,1990,(Mil Cruzeiros),108028
3531605,1991,(Mil Cruzeiros),374705
3531605,1992,(Mil Cruzeiros),4024296
3531605,1993,(Mil Cruzeiros Reais),97466
3531605,1994,(Mil Reais),1183
3531605,1995,(Mil Reais),1376
3531605,1996,(Mil Reais),999
3531605,1997,(Mil Reais),655
3531605,1998,(Mil Reais),917
3531605,1999,(Mil Reais),675
3531605,2000,(Mil Reais),1234
3531605,2001,(Mil Reais),2044
3531605,2002,(Mil Reais),2899
3531605,2003,(Mil Reais),1605
3531605,2004,(Mil Reais),2210
3531605,2005,(Mil Reais),2292
3531605,2006,(Mil Reais),1150
3531605,2007,(Mil Reais),4021
3531605,2008,(Mil Reais),16503
3531605,2009,(Mil Reais),16520
3531605,2010,(Mil Reais),22209
3531605,2011,(Mil Reais),22400
3531605,2012,(Mil Reais),27172
3531605,2013,(Mil Reais),27757
3531605,2014,(Mil Reais),20161
3531704,1990,(Mil Cruzeiros),15460
3531704,1991,(Mil Cruzeiros),68947
3531704,1992,(Mil Cruzeiros),913645
3531704,1993,(Mil Cruzeiros Reais),15301
3531704,1994,(Mil Reais),272
3531704,1995,(Mil Reais),414
3531704,1996,(Mil Reais),327
3531704,1997,(Mil Reais),398
3531704,1998,(Mil Reais),378
3531704,1999,(Mil Reais),193
3531704,2000,(Mil Reais),194
3531704,2001,(Mil Reais),48
3531704,2002,(Mil Reais),83
3531704,2003,(Mil Reais),140
3531704,2004,(Mil Reais),132
3531704,2005,(Mil Reais),160
3531704,2006,(Mil Reais),171
3531704,2007,(Mil Reais),287
3531704,2008,(Mil Reais),156
3531704,2009,(Mil Reais),111
3531704,2010,(Mil Reais),112
3531704,2011,(Mil Reais),227
3531704,2012,(Mil Reais),48
3531704,2013,(Mil Reais),74
3531704,2014,(Mil Reais),35
3531803,1990,(Mil Cruzeiros),1815665
3531803,1991,(Mil Cruzeiros),4462397
3531803,1992,(Mil Cruzeiros),38985084
3531803,1993,(Mil Cruzeiros Reais),1450506
3531803,1994,(Mil Reais),13886
3531803,1995,(Mil Reais),11977
3531803,1996,(Mil Reais),16287
3531803,1997,(Mil Reais),12640
3531803,1998,(Mil Reais),10704
3531803,1999,(Mil Reais),23608
3531803,2000,(Mil Reais),12
3531803,2001,(Mil Reais),15398
3531803,2002,(Mil Reais),56309
3531803,2003,(Mil Reais),27360
3531803,2004,(Mil Reais),16284
3531803,2005,(Mil Reais),16291
3531803,2006,(Mil Reais),33054
3531803,2007,(Mil Reais),30986
3531803,2008,(Mil Reais),31521
3531803,2009,(Mil Reais),18145
3531803,2010,(Mil Reais),-
3531803,2011,(Mil Reais),30119
3531803,2012,(Mil Reais),6697
3531803,2013,(Mil Reais),28957
3531803,2014,(Mil Reais),32513
3531902,1990,(Mil Cruzeiros),4217895
3531902,1991,(Mil Cruzeiros),23361253
3531902,1992,(Mil Cruzeiros),328636833
3531902,1993,(Mil Cruzeiros Reais),7403196
3531902,1994,(Mil Reais),55358
3531902,1995,(Mil Reais),62295
3531902,1996,(Mil Reais),112985
3531902,1997,(Mil Reais),128957
3531902,1998,(Mil Reais),114663
3531902,1999,(Mil Reais),92680
3531902,2000,(Mil Reais),117132
3531902,2001,(Mil Reais),174850
3531902,2002,(Mil Reais),213808
3531902,2003,(Mil Reais),249057
3531902,2004,(Mil Reais),275851
3531902,2005,(Mil Reais),245262
3531902,2006,(Mil Reais),267131
3531902,2007,(Mil Reais),309826
3531902,2008,(Mil Reais),315384
3531902,2009,(Mil Reais),348793
3531902,2010,(Mil Reais),298697
3531902,2011,(Mil Reais),389004
3531902,2012,(Mil Reais),480530
3531902,2013,(Mil Reais),479508
3531902,2014,(Mil Reais),414457
3532009,1990,(Mil Cruzeiros),94639
3532009,1991,(Mil Cruzeiros),168466
3532009,1992,(Mil Cruzeiros),1926009
3532009,1993,(Mil Cruzeiros Reais),57801
3532009,1994,(Mil Reais),303
3532009,1995,(Mil Reais),387
3532009,1996,(Mil Reais),255
3532009,1997,(Mil Reais),224
3532009,1998,(Mil Reais),407
3532009,1999,(Mil Reais),714
3532009,2000,(Mil Reais),921
3532009,2001,(Mil Reais),554
3532009,2002,(Mil Reais),1059
3532009,2003,(Mil Reais),1457
3532009,2004,(Mil Reais),1801
3532009,2005,(Mil Reais),1586
3532009,2006,(Mil Reais),1469
3532009,2007,(Mil Reais),1683
3532009,2008,(Mil Reais),1399
3532009,2009,(Mil Reais),2515
3532009,2010,(Mil Reais),2900
3532009,2011,(Mil Reais),3965
3532009,2012,(Mil Reais),4135
3532009,2013,(Mil Reais),4223
3532009,2014,(Mil Reais),2714
3532058,1990,(Mil Cruzeiros),-
3532058,1991,(Mil Cruzeiros),-
3532058,1992,(Mil Cruzeiros),-
3532058,1993,(Mil Cruzeiros Reais),1156540
3532058,1994,(Mil Reais),9175
3532058,1995,(Mil Reais),10214
3532058,1996,(Mil Reais),13897
3532058,1997,(Mil Reais),13748
3532058,1998,(Mil Reais),13847
3532058,1999,(Mil Reais),10285
3532058,2000,(Mil Reais),24277
3532058,2001,(Mil Reais),30967
3532058,2002,(Mil Reais),33950
3532058,2003,(Mil Reais),51405
3532058,2004,(Mil Reais),56345
3532058,2005,(Mil Reais),41614
3532058,2006,(Mil Reais),40900
3532058,2007,(Mil Reais),47824
3532058,2008,(Mil Reais),27427
3532058,2009,(Mil Reais),51030
3532058,2010,(Mil Reais),51962
3532058,2011,(Mil Reais),59548
3532058,2012,(Mil Reais),50202
3532058,2013,(Mil Reais),47870
3532058,2014,(Mil Reais),47766
3532108,1990,(Mil Cruzeiros),53713
3532108,1991,(Mil Cruzeiros),141717
3532108,1992,(Mil Cruzeiros),9954678
3532108,1993,(Mil Cruzeiros Reais),112237
3532108,1994,(Mil Reais),1448
3532108,1995,(Mil Reais),1559
3532108,1996,(Mil Reais),1209
3532108,1997,(Mil Reais),1274
3532108,1998,(Mil Reais),2046
3532108,1999,(Mil Reais),1973
3532108,2000,(Mil Reais),3683
3532108,2001,(Mil Reais),11337
3532108,2002,(Mil Reais),4374
3532108,2003,(Mil Reais),5128
3532108,2004,(Mil Reais),7221
3532108,2005,(Mil Reais),8372
3532108,2006,(Mil Reais),8538
3532108,2007,(Mil Reais),12551
3532108,2008,(Mil Reais),8952
3532108,2009,(Mil Reais),11198
3532108,2010,(Mil Reais),12372
3532108,2011,(Mil Reais),17249
3532108,2012,(Mil Reais),15505
3532108,2013,(Mil Reais),18887
3532108,2014,(Mil Reais),10660
3532157,1990,(Mil Cruzeiros),-
3532157,1991,(Mil Cruzeiros),-
3532157,1992,(Mil Cruzeiros),-
3532157,1993,(Mil Cruzeiros Reais),-
3532157,1994,(Mil Reais),-
3532157,1995,(Mil Reais),-
3532157,1996,(Mil Reais),-
3532157,1997,(Mil Reais),4532
3532157,1998,(Mil Reais),5628
3532157,1999,(Mil Reais),6874
3532157,2000,(Mil Reais),6835
3532157,2001,(Mil Reais),12815
3532157,2002,(Mil Reais),12202
3532157,2003,(Mil Reais),25489
3532157,2004,(Mil Reais),22484
3532157,2005,(Mil Reais),22365
3532157,2006,(Mil Reais),32283
3532157,2007,(Mil Reais),31454
3532157,2008,(Mil Reais),55497
3532157,2009,(Mil Reais),52556
3532157,2010,(Mil Reais),54757
3532157,2011,(Mil Reais),65523
3532157,2012,(Mil Reais),78321
3532157,2013,(Mil Reais),49053
3532157,2014,(Mil Reais),49610
3532207,1990,(Mil Cruzeiros),135599
3532207,1991,(Mil Cruzeiros),1282935
3532207,1992,(Mil Cruzeiros),10706158
3532207,1993,(Mil Cruzeiros Reais),241262
3532207,1994,(Mil Reais),4449
3532207,1995,(Mil Reais),4047
3532207,1996,(Mil Reais),3926
3532207,1997,(Mil Reais),2642
3532207,1998,(Mil Reais),3482
3532207,1999,(Mil Reais),1944
3532207,2000,(Mil Reais),3058
3532207,2001,(Mil Reais),3261
3532207,2002,(Mil Reais),6325
3532207,2003,(Mil Reais),7802
3532207,2004,(Mil Reais),11798
3532207,2005,(Mil Reais),11307
3532207,2006,(Mil Reais),20239
3532207,2007,(Mil Reais),50123
3532207,2008,(Mil Reais),50146
3532207,2009,(Mil Reais),67548
3532207,2010,(Mil Reais),76290
3532207,2011,(Mil Reais),118672
3532207,2012,(Mil Reais),123099
3532207,2013,(Mil Reais),109035
3532207,2014,(Mil Reais),85268
3532306,1990,(Mil Cruzeiros),36296
3532306,1991,(Mil Cruzeiros),90411
3532306,1992,(Mil Cruzeiros),1272000
3532306,1993,(Mil Cruzeiros Reais),36861
3532306,1994,(Mil Reais),1337
3532306,1995,(Mil Reais),675
3532306,1996,(Mil Reais),230
3532306,1997,(Mil Reais),1138
3532306,1998,(Mil Reais),207
3532306,1999,(Mil Reais),392
3532306,2000,(Mil Reais),1504
3532306,2001,(Mil Reais),628
3532306,2002,(Mil Reais),935
3532306,2003,(Mil Reais),2659
3532306,2004,(Mil Reais),1593
3532306,2005,(Mil Reais),692
3532306,2006,(Mil Reais),586
3532306,2007,(Mil Reais),1540
3532306,2008,(Mil Reais),733
3532306,2009,(Mil Reais),733
3532306,2010,(Mil Reais),1239
3532306,2011,(Mil Reais),1329
3532306,2012,(Mil Reais),712
3532306,2013,(Mil Reais),499
3532306,2014,(Mil Reais),99
3532405,1990,(Mil Cruzeiros),12130
3532405,1991,(Mil Cruzeiros),151218
3532405,1992,(Mil Cruzeiros),683070
3532405,1993,(Mil Cruzeiros Reais),16496
3532405,1994,(Mil Reais),86
3532405,1995,(Mil Reais),131
3532405,1996,(Mil Reais),194
3532405,1997,(Mil Reais),113
3532405,1998,(Mil Reais),224
3532405,1999,(Mil Reais),292
3532405,2000,(Mil Reais),278
3532405,2001,(Mil Reais),74
3532405,2002,(Mil Reais),249
3532405,2003,(Mil Reais),225
3532405,2004,(Mil Reais),168
3532405,2005,(Mil Reais),245
3532405,2006,(Mil Reais),724
3532405,2007,(Mil Reais),954
3532405,2008,(Mil Reais),1476
3532405,2009,(Mil Reais),1476
3532405,2010,(Mil Reais),1426
3532405,2011,(Mil Reais),1833
3532405,2012,(Mil Reais),1874
3532405,2013,(Mil Reais),1726
3532405,2014,(Mil Reais),1122
3532504,1990,(Mil Cruzeiros),29222
3532504,1991,(Mil Cruzeiros),181829
3532504,1992,(Mil Cruzeiros),1351232
3532504,1993,(Mil Cruzeiros Reais),96542
3532504,1994,(Mil Reais),762
3532504,1995,(Mil Reais),375
3532504,1996,(Mil Reais),327
3532504,1997,(Mil Reais),368
3532504,1998,(Mil Reais),449
3532504,1999,(Mil Reais),421
3532504,2000,(Mil Reais),842
3532504,2001,(Mil Reais),842
3532504,2002,(Mil Reais),1187
3532504,2003,(Mil Reais),1671
3532504,2004,(Mil Reais),1726
3532504,2005,(Mil Reais),3288
3532504,2006,(Mil Reais),15498
3532504,2007,(Mil Reais),15568
3532504,2008,(Mil Reais),13403
3532504,2009,(Mil Reais),26268
3532504,2010,(Mil Reais),28570
3532504,2011,(Mil Reais),43828
3532504,2012,(Mil Reais),42867
3532504,2013,(Mil Reais),36778
3532504,2014,(Mil Reais),29406
3532603,1990,(Mil Cruzeiros),114623
3532603,1991,(Mil Cruzeiros),1002550
3532603,1992,(Mil Cruzeiros),3714400
3532603,1993,(Mil Cruzeiros Reais),107101
3532603,1994,(Mil Reais),1325
3532603,1995,(Mil Reais),1108
3532603,1996,(Mil Reais),1071
3532603,1997,(Mil Reais),1538
3532603,1998,(Mil Reais),1976
3532603,1999,(Mil Reais),1180
3532603,2000,(Mil Reais),2995
3532603,2001,(Mil Reais),3120
3532603,2002,(Mil Reais),2804
3532603,2003,(Mil Reais),3945
3532603,2004,(Mil Reais),11331
3532603,2005,(Mil Reais),15465
3532603,2006,(Mil Reais),16879
3532603,2007,(Mil Reais),22196
3532603,2008,(Mil Reais),34195
3532603,2009,(Mil Reais),49139
3532603,2010,(Mil Reais),54746
3532603,2011,(Mil Reais),81064
3532603,2012,(Mil Reais),74173
3532603,2013,(Mil Reais),57090
3532603,2014,(Mil Reais),46593
3532702,1990,(Mil Cruzeiros),97210
3532702,1991,(Mil Cruzeiros),589797
3532702,1992,(Mil Cruzeiros),6349530
3532702,1993,(Mil Cruzeiros Reais),83905
3532702,1994,(Mil Reais),668
3532702,1995,(Mil Reais),843
3532702,1996,(Mil Reais),1116
3532702,1997,(Mil Reais),1105
3532702,1998,(Mil Reais),867
3532702,1999,(Mil Reais),535
3532702,2000,(Mil Reais),1377
3532702,2001,(Mil Reais),1173
3532702,2002,(Mil Reais),3305
3532702,2003,(Mil Reais),7785
3532702,2004,(Mil Reais),8550
3532702,2005,(Mil Reais),14321
3532702,2006,(Mil Reais),23488
3532702,2007,(Mil Reais),15017
3532702,2008,(Mil Reais),14800
3532702,2009,(Mil Reais),21240
3532702,2010,(Mil Reais),23847
3532702,2011,(Mil Reais),34064
3532702,2012,(Mil Reais),32719
3532702,2013,(Mil Reais),27247
3532702,2014,(Mil Reais),28083
3532801,1990,(Mil Cruzeiros),43175
3532801,1991,(Mil Cruzeiros),332064
3532801,1992,(Mil Cruzeiros),3675726
3532801,1993,(Mil Cruzeiros Reais),36391
3532801,1994,(Mil Reais),756
3532801,1995,(Mil Reais),765
3532801,1996,(Mil Reais),1255
3532801,1997,(Mil Reais),887
3532801,1998,(Mil Reais),1164
3532801,1999,(Mil Reais),1134
3532801,2000,(Mil Reais),2049
3532801,2001,(Mil Reais),1317
3532801,2002,(Mil Reais),2635
3532801,2003,(Mil Reais),3192
3532801,2004,(Mil Reais),4485
3532801,2005,(Mil Reais),10914
3532801,2006,(Mil Reais),8735
3532801,2007,(Mil Reais),27498
3532801,2008,(Mil Reais),22757
3532801,2009,(Mil Reais),26047
3532801,2010,(Mil Reais),27333
3532801,2011,(Mil Reais),43019
3532801,2012,(Mil Reais),44828
3532801,2013,(Mil Reais),45074
3532801,2014,(Mil Reais),39541
3532827,1990,(Mil Cruzeiros),-
3532827,1991,(Mil Cruzeiros),-
3532827,1992,(Mil Cruzeiros),-
3532827,1993,(Mil Cruzeiros Reais),324374
3532827,1994,(Mil Reais),3493
3532827,1995,(Mil Reais),5708
3532827,1996,(Mil Reais),7375
3532827,1997,(Mil Reais),1544
3532827,1998,(Mil Reais),2421
3532827,1999,(Mil Reais),2168
3532827,2000,(Mil Reais),5954
3532827,2001,(Mil Reais),958
3532827,2002,(Mil Reais),847
3532827,2003,(Mil Reais),3053
3532827,2004,(Mil Reais),4122
3532827,2005,(Mil Reais),2968
3532827,2006,(Mil Reais),3514
3532827,2007,(Mil Reais),24366
3532827,2008,(Mil Reais),20191
3532827,2009,(Mil Reais),25525
3532827,2010,(Mil Reais),2398
3532827,2011,(Mil Reais),44249
3532827,2012,(Mil Reais),26945
3532827,2013,(Mil Reais),101954
3532827,2014,(Mil Reais),97134
3532843,1990,(Mil Cruzeiros),-
3532843,1991,(Mil Cruzeiros),-
3532843,1992,(Mil Cruzeiros),-
3532843,1993,(Mil Cruzeiros Reais),43194
3532843,1994,(Mil Reais),958
3532843,1995,(Mil Reais),693
3532843,1996,(Mil Reais),867
3532843,1997,(Mil Reais),577
3532843,1998,(Mil Reais),677
3532843,1999,(Mil Reais),718
3532843,2000,(Mil Reais),1095
3532843,2001,(Mil Reais),752
3532843,2002,(Mil Reais),1057
3532843,2003,(Mil Reais),1537
3532843,2004,(Mil Reais),1411
3532843,2005,(Mil Reais),1230
3532843,2006,(Mil Reais),1074
3532843,2007,(Mil Reais),2544
3532843,2008,(Mil Reais),1431
3532843,2009,(Mil Reais),3461
3532843,2010,(Mil Reais),4056
3532843,2011,(Mil Reais),4967
3532843,2012,(Mil Reais),3302
3532843,2013,(Mil Reais),4112
3532843,2014,(Mil Reais),3487
3532868,1990,(Mil Cruzeiros),-
3532868,1991,(Mil Cruzeiros),-
3532868,1992,(Mil Cruzeiros),-
3532868,1993,(Mil Cruzeiros Reais),-
3532868,1994,(Mil Reais),-
3532868,1995,(Mil Reais),-
3532868,1996,(Mil Reais),-
3532868,1997,(Mil Reais),-
3532868,1998,(Mil Reais),4241
3532868,1999,(Mil Reais),1844
3532868,2000,(Mil Reais),2458
3532868,2001,(Mil Reais),2177
3532868,2002,(Mil Reais),3533
3532868,2003,(Mil Reais),3391
3532868,2004,(Mil Reais),6514
3532868,2005,(Mil Reais),4022
3532868,2006,(Mil Reais),15269
3532868,2007,(Mil Reais),16554
3532868,2008,(Mil Reais),3722
3532868,2009,(Mil Reais),17680
3532868,2010,(Mil Reais),18044
3532868,2011,(Mil Reais),28526
3532868,2012,(Mil Reais),20517
3532868,2013,(Mil Reais),24928
3532868,2014,(Mil Reais),19773
3532900,1990,(Mil Cruzeiros),814764
3532900,1991,(Mil Cruzeiros),4215915
3532900,1992,(Mil Cruzeiros),42276000
3532900,1993,(Mil Cruzeiros Reais),796101
3532900,1994,(Mil Reais),5368
3532900,1995,(Mil Reais),6698
3532900,1996,(Mil Reais),9121
3532900,1997,(Mil Reais),7887
3532900,1998,(Mil Reais),8903
3532900,1999,(Mil Reais),7220
3532900,2000,(Mil Reais),10099
3532900,2001,(Mil Reais),13383
3532900,2002,(Mil Reais),14928
3532900,2003,(Mil Reais),12946
3532900,2004,(Mil Reais),17262
3532900,2005,(Mil Reais),19186
3532900,2006,(Mil Reais),29381
3532900,2007,(Mil Reais),21812
3532900,2008,(Mil Reais),13759
3532900,2009,(Mil Reais),12283
3532900,2010,(Mil Reais),24520
3532900,2011,(Mil Reais),28266
3532900,2012,(Mil Reais),45637
3532900,2013,(Mil Reais),46835
3532900,2014,(Mil Reais),46765
3533007,1990,(Mil Cruzeiros),183591
3533007,1991,(Mil Cruzeiros),1282607
3533007,1992,(Mil Cruzeiros),21609100
3533007,1993,(Mil Cruzeiros Reais),233562
3533007,1994,(Mil Reais),1940
3533007,1995,(Mil Reais),2646
3533007,1996,(Mil Reais),3258
3533007,1997,(Mil Reais),3673
3533007,1998,(Mil Reais),5082
3533007,1999,(Mil Reais),6678
3533007,2000,(Mil Reais),5922
3533007,2001,(Mil Reais),6581
3533007,2002,(Mil Reais),13438
3533007,2003,(Mil Reais),15328
3533007,2004,(Mil Reais),12295
3533007,2005,(Mil Reais),13561
3533007,2006,(Mil Reais),15083
3533007,2007,(Mil Reais),19035
