Municipio,Lavoura permanente,Ano,Valor
3552106,Maracujá,1995,-
3552106,Maracujá,2014,-
3552106,Marmelo,1995,-
3552106,Marmelo,2014,-
3552106,Noz (fruto seco),1995,-
3552106,Noz (fruto seco),2014,-
3552106,Palmito,1995,-
3552106,Palmito,2014,-
3552106,Pera,1995,-
3552106,Pera,2014,-
3552106,Pêssego,1995,-
3552106,Pêssego,2014,-
3552106,Pimenta-do-reino,1995,-
3552106,Pimenta-do-reino,2014,-
3552106,Sisal ou agave (fibra),1995,-
3552106,Sisal ou agave (fibra),2014,-
3552106,Tangerina,1995,239
3552106,Tangerina,2014,7093
3552106,Tungue (fruto seco),1995,-
3552106,Tungue (fruto seco),2014,-
3552106,Urucum (semente),1995,-
3552106,Urucum (semente),2014,-
3552106,Uva,1995,10
3552106,Uva,2014,-
3552205,Abacate,1995,-
3552205,Abacate,2014,24
3552205,Algodão arbóreo (em caroço),1995,-
3552205,Algodão arbóreo (em caroço),2014,-
3552205,Azeitona,1995,-
3552205,Azeitona,2014,-
3552205,Banana (cacho),1995,-
3552205,Banana (cacho),2014,-
3552205,Borracha (látex coagulado),1995,-
3552205,Borracha (látex coagulado),2014,-
3552205,Cacau (em amêndoa),1995,-
3552205,Cacau (em amêndoa),2014,-
3552205,Café (em grão) Total,1995,-
3552205,Café (em grão) Total,2014,-
3552205,Café (em grão) Arábica,1995,-
3552205,Café (em grão) Arábica,2014,-
3552205,Café (em grão) Canephora,1995,-
3552205,Café (em grão) Canephora,2014,-
3552205,Caqui,1995,-
3552205,Caqui,2014,202
3552205,Castanha de caju,1995,-
3552205,Castanha de caju,2014,-
3552205,Chá-da-índia (folha verde),1995,-
3552205,Chá-da-índia (folha verde),2014,-
3552205,Coco-da-baía,1995,-
3552205,Coco-da-baía,2014,-
3552205,Dendê (cacho de coco),1995,-
3552205,Dendê (cacho de coco),2014,-
3552205,Erva-mate (folha verde),1995,-
3552205,Erva-mate (folha verde),2014,-
3552205,Figo,1995,265
3552205,Figo,2014,-
3552205,Goiaba,1995,-
3552205,Goiaba,2014,-
3552205,Guaraná (semente),1995,-
3552205,Guaraná (semente),2014,-
3552205,Laranja,1995,308
3552205,Laranja,2014,2765
3552205,Limão,1995,434
3552205,Limão,2014,-
3552205,Maçã,1995,-
3552205,Maçã,2014,80
3552205,Mamão,1995,-
3552205,Mamão,2014,-
3552205,Manga,1995,-
3552205,Manga,2014,47
3552205,Maracujá,1995,-
3552205,Maracujá,2014,159
3552205,Marmelo,1995,-
3552205,Marmelo,2014,-
3552205,Noz (fruto seco),1995,-
3552205,Noz (fruto seco),2014,-
3552205,Palmito,1995,-
3552205,Palmito,2014,-
3552205,Pera,1995,-
3552205,Pera,2014,-
3552205,Pêssego,1995,-
3552205,Pêssego,2014,-
3552205,Pimenta-do-reino,1995,-
3552205,Pimenta-do-reino,2014,-
3552205,Sisal ou agave (fibra),1995,-
3552205,Sisal ou agave (fibra),2014,-
3552205,Tangerina,1995,144
3552205,Tangerina,2014,-
3552205,Tungue (fruto seco),1995,-
3552205,Tungue (fruto seco),2014,-
3552205,Urucum (semente),1995,-
3552205,Urucum (semente),2014,-
3552205,Uva,1995,-
3552205,Uva,2014,345
3552304,Abacate,1995,-
3552304,Abacate,2014,-
3552304,Algodão arbóreo (em caroço),1995,-
3552304,Algodão arbóreo (em caroço),2014,-
3552304,Azeitona,1995,-
3552304,Azeitona,2014,-
3552304,Banana (cacho),1995,-
3552304,Banana (cacho),2014,488
3552304,Borracha (látex coagulado),1995,169
3552304,Borracha (látex coagulado),2014,528
3552304,Cacau (em amêndoa),1995,-
3552304,Cacau (em amêndoa),2014,-
3552304,Café (em grão) Total,1995,67
3552304,Café (em grão) Total,2014,-
3552304,Café (em grão) Arábica,1995,-
3552304,Café (em grão) Arábica,2014,-
3552304,Café (em grão) Canephora,1995,-
3552304,Café (em grão) Canephora,2014,-
3552304,Caqui,1995,-
3552304,Caqui,2014,-
3552304,Castanha de caju,1995,-
3552304,Castanha de caju,2014,-
3552304,Chá-da-índia (folha verde),1995,-
3552304,Chá-da-índia (folha verde),2014,-
3552304,Coco-da-baía,1995,-
3552304,Coco-da-baía,2014,-
3552304,Dendê (cacho de coco),1995,-
3552304,Dendê (cacho de coco),2014,-
3552304,Erva-mate (folha verde),1995,-
3552304,Erva-mate (folha verde),2014,-
3552304,Figo,1995,-
3552304,Figo,2014,-
3552304,Goiaba,1995,-
3552304,Goiaba,2014,-
3552304,Guaraná (semente),1995,-
3552304,Guaraná (semente),2014,-
3552304,Laranja,1995,1769
3552304,Laranja,2014,5821
3552304,Limão,1995,38
3552304,Limão,2014,8341
3552304,Maçã,1995,-
3552304,Maçã,2014,-
3552304,Mamão,1995,-
3552304,Mamão,2014,-
3552304,Manga,1995,80
3552304,Manga,2014,-
3552304,Maracujá,1995,-
3552304,Maracujá,2014,-
3552304,Marmelo,1995,-
3552304,Marmelo,2014,-
3552304,Noz (fruto seco),1995,-
3552304,Noz (fruto seco),2014,-
3552304,Palmito,1995,-
3552304,Palmito,2014,-
3552304,Pera,1995,-
3552304,Pera,2014,-
3552304,Pêssego,1995,-
3552304,Pêssego,2014,-
3552304,Pimenta-do-reino,1995,-
3552304,Pimenta-do-reino,2014,-
3552304,Sisal ou agave (fibra),1995,-
3552304,Sisal ou agave (fibra),2014,-
3552304,Tangerina,1995,-
3552304,Tangerina,2014,-
3552304,Tungue (fruto seco),1995,-
3552304,Tungue (fruto seco),2014,-
3552304,Urucum (semente),1995,-
3552304,Urucum (semente),2014,-
3552304,Uva,1995,-
3552304,Uva,2014,-
3552403,Abacate,1995,1
3552403,Abacate,2014,-
3552403,Algodão arbóreo (em caroço),1995,-
3552403,Algodão arbóreo (em caroço),2014,-
3552403,Azeitona,1995,-
3552403,Azeitona,2014,-
3552403,Banana (cacho),1995,-
3552403,Banana (cacho),2014,2738
3552403,Borracha (látex coagulado),1995,-
3552403,Borracha (látex coagulado),2014,-
3552403,Cacau (em amêndoa),1995,-
3552403,Cacau (em amêndoa),2014,-
3552403,Café (em grão) Total,1995,379
3552403,Café (em grão) Total,2014,-
3552403,Café (em grão) Arábica,1995,-
3552403,Café (em grão) Arábica,2014,-
3552403,Café (em grão) Canephora,1995,-
3552403,Café (em grão) Canephora,2014,-
3552403,Caqui,1995,-
3552403,Caqui,2014,-
3552403,Castanha de caju,1995,-
3552403,Castanha de caju,2014,-
3552403,Chá-da-índia (folha verde),1995,-
3552403,Chá-da-índia (folha verde),2014,-
3552403,Coco-da-baía,1995,-
3552403,Coco-da-baía,2014,-
3552403,Dendê (cacho de coco),1995,-
3552403,Dendê (cacho de coco),2014,-
3552403,Erva-mate (folha verde),1995,-
3552403,Erva-mate (folha verde),2014,-
3552403,Figo,1995,-
3552403,Figo,2014,-
3552403,Goiaba,1995,-
3552403,Goiaba,2014,-
3552403,Guaraná (semente),1995,-
3552403,Guaraná (semente),2014,-
3552403,Laranja,1995,110
3552403,Laranja,2014,-
3552403,Limão,1995,-
3552403,Limão,2014,-
3552403,Maçã,1995,-
3552403,Maçã,2014,-
3552403,Mamão,1995,-
3552403,Mamão,2014,-
3552403,Manga,1995,-
3552403,Manga,2014,-
3552403,Maracujá,1995,-
3552403,Maracujá,2014,-
3552403,Marmelo,1995,-
3552403,Marmelo,2014,-
3552403,Noz (fruto seco),1995,-
3552403,Noz (fruto seco),2014,-
3552403,Palmito,1995,-
3552403,Palmito,2014,-
3552403,Pera,1995,-
3552403,Pera,2014,-
3552403,Pêssego,1995,-
3552403,Pêssego,2014,-
3552403,Pimenta-do-reino,1995,-
3552403,Pimenta-do-reino,2014,-
3552403,Sisal ou agave (fibra),1995,-
3552403,Sisal ou agave (fibra),2014,-
3552403,Tangerina,1995,-
3552403,Tangerina,2014,-
3552403,Tungue (fruto seco),1995,-
3552403,Tungue (fruto seco),2014,-
3552403,Urucum (semente),1995,-
3552403,Urucum (semente),2014,-
3552403,Uva,1995,-
3552403,Uva,2014,-
3552502,Abacate,1995,3
3552502,Abacate,2014,-
3552502,Algodão arbóreo (em caroço),1995,-
3552502,Algodão arbóreo (em caroço),2014,-
3552502,Azeitona,1995,-
3552502,Azeitona,2014,-
3552502,Banana (cacho),1995,-
3552502,Banana (cacho),2014,-
3552502,Borracha (látex coagulado),1995,-
3552502,Borracha (látex coagulado),2014,-
3552502,Cacau (em amêndoa),1995,-
3552502,Cacau (em amêndoa),2014,-
3552502,Café (em grão) Total,1995,-
3552502,Café (em grão) Total,2014,-
3552502,Café (em grão) Arábica,1995,-
3552502,Café (em grão) Arábica,2014,-
3552502,Café (em grão) Canephora,1995,-
3552502,Café (em grão) Canephora,2014,-
3552502,Caqui,1995,82
3552502,Caqui,2014,-
3552502,Castanha de caju,1995,-
3552502,Castanha de caju,2014,-
3552502,Chá-da-índia (folha verde),1995,-
3552502,Chá-da-índia (folha verde),2014,-
3552502,Coco-da-baía,1995,-
3552502,Coco-da-baía,2014,-
3552502,Dendê (cacho de coco),1995,-
3552502,Dendê (cacho de coco),2014,-
3552502,Erva-mate (folha verde),1995,-
3552502,Erva-mate (folha verde),2014,-
3552502,Figo,1995,-
3552502,Figo,2014,-
3552502,Goiaba,1995,-
3552502,Goiaba,2014,-
3552502,Guaraná (semente),1995,-
3552502,Guaraná (semente),2014,-
3552502,Laranja,1995,-
3552502,Laranja,2014,-
3552502,Limão,1995,43
3552502,Limão,2014,-
3552502,Maçã,1995,-
3552502,Maçã,2014,-
3552502,Mamão,1995,-
3552502,Mamão,2014,-
3552502,Manga,1995,-
3552502,Manga,2014,-
3552502,Maracujá,1995,-
3552502,Maracujá,2014,-
3552502,Marmelo,1995,-
3552502,Marmelo,2014,-
3552502,Noz (fruto seco),1995,-
3552502,Noz (fruto seco),2014,-
3552502,Palmito,1995,-
3552502,Palmito,2014,-
3552502,Pera,1995,-
3552502,Pera,2014,-
3552502,Pêssego,1995,-
3552502,Pêssego,2014,-
3552502,Pimenta-do-reino,1995,-
3552502,Pimenta-do-reino,2014,-
3552502,Sisal ou agave (fibra),1995,-
3552502,Sisal ou agave (fibra),2014,-
3552502,Tangerina,1995,7
3552502,Tangerina,2014,-
3552502,Tungue (fruto seco),1995,-
3552502,Tungue (fruto seco),2014,-
3552502,Urucum (semente),1995,-
3552502,Urucum (semente),2014,-
3552502,Uva,1995,55
3552502,Uva,2014,-
3552551,Abacate,1995,9
3552551,Abacate,2014,-
3552551,Algodão arbóreo (em caroço),1995,-
3552551,Algodão arbóreo (em caroço),2014,-
3552551,Azeitona,1995,-
3552551,Azeitona,2014,-
3552551,Banana (cacho),1995,-
3552551,Banana (cacho),2014,1489
3552551,Borracha (látex coagulado),1995,-
3552551,Borracha (látex coagulado),2014,33
3552551,Cacau (em amêndoa),1995,-
3552551,Cacau (em amêndoa),2014,-
3552551,Café (em grão) Total,1995,56
3552551,Café (em grão) Total,2014,-
3552551,Café (em grão) Arábica,1995,-
3552551,Café (em grão) Arábica,2014,-
3552551,Café (em grão) Canephora,1995,-
3552551,Café (em grão) Canephora,2014,-
3552551,Caqui,1995,-
3552551,Caqui,2014,-
3552551,Castanha de caju,1995,-
3552551,Castanha de caju,2014,-
3552551,Chá-da-índia (folha verde),1995,-
3552551,Chá-da-índia (folha verde),2014,-
3552551,Coco-da-baía,1995,-
3552551,Coco-da-baía,2014,-
3552551,Dendê (cacho de coco),1995,-
3552551,Dendê (cacho de coco),2014,-
3552551,Erva-mate (folha verde),1995,-
3552551,Erva-mate (folha verde),2014,-
3552551,Figo,1995,-
3552551,Figo,2014,-
3552551,Goiaba,1995,-
3552551,Goiaba,2014,-
3552551,Guaraná (semente),1995,-
3552551,Guaraná (semente),2014,-
3552551,Laranja,1995,329
3552551,Laranja,2014,2189
3552551,Limão,1995,85
3552551,Limão,2014,-
3552551,Maçã,1995,-
3552551,Maçã,2014,-
3552551,Mamão,1995,-
3552551,Mamão,2014,-
3552551,Manga,1995,28
3552551,Manga,2014,-
3552551,Maracujá,1995,-
3552551,Maracujá,2014,-
3552551,Marmelo,1995,-
3552551,Marmelo,2014,-
3552551,Noz (fruto seco),1995,-
3552551,Noz (fruto seco),2014,-
3552551,Palmito,1995,-
3552551,Palmito,2014,-
3552551,Pera,1995,-
3552551,Pera,2014,-
3552551,Pêssego,1995,-
3552551,Pêssego,2014,-
3552551,Pimenta-do-reino,1995,-
3552551,Pimenta-do-reino,2014,-
3552551,Sisal ou agave (fibra),1995,-
3552551,Sisal ou agave (fibra),2014,-
3552551,Tangerina,1995,-
3552551,Tangerina,2014,-
3552551,Tungue (fruto seco),1995,-
3552551,Tungue (fruto seco),2014,-
3552551,Urucum (semente),1995,-
3552551,Urucum (semente),2014,-
3552551,Uva,1995,-
3552551,Uva,2014,-
3552601,Abacate,1995,10
3552601,Abacate,2014,1033
3552601,Algodão arbóreo (em caroço),1995,-
3552601,Algodão arbóreo (em caroço),2014,-
3552601,Azeitona,1995,-
3552601,Azeitona,2014,-
3552601,Banana (cacho),1995,1
3552601,Banana (cacho),2014,-
3552601,Borracha (látex coagulado),1995,597
3552601,Borracha (látex coagulado),2014,8638
3552601,Cacau (em amêndoa),1995,-
3552601,Cacau (em amêndoa),2014,-
3552601,Café (em grão) Total,1995,57
3552601,Café (em grão) Total,2014,110
3552601,Café (em grão) Arábica,1995,-
3552601,Café (em grão) Arábica,2014,110
3552601,Café (em grão) Canephora,1995,-
3552601,Café (em grão) Canephora,2014,-
3552601,Caqui,1995,-
3552601,Caqui,2014,-
3552601,Castanha de caju,1995,-
3552601,Castanha de caju,2014,-
3552601,Chá-da-índia (folha verde),1995,-
3552601,Chá-da-índia (folha verde),2014,-
3552601,Coco-da-baía,1995,-
3552601,Coco-da-baía,2014,317
3552601,Dendê (cacho de coco),1995,-
3552601,Dendê (cacho de coco),2014,-
3552601,Erva-mate (folha verde),1995,-
3552601,Erva-mate (folha verde),2014,-
3552601,Figo,1995,-
3552601,Figo,2014,-
3552601,Goiaba,1995,-
3552601,Goiaba,2014,-
3552601,Guaraná (semente),1995,-
3552601,Guaraná (semente),2014,-
3552601,Laranja,1995,8800
3552601,Laranja,2014,19116
3552601,Limão,1995,614
3552601,Limão,2014,4599
3552601,Maçã,1995,-
3552601,Maçã,2014,-
3552601,Mamão,1995,-
3552601,Mamão,2014,-
3552601,Manga,1995,58
3552601,Manga,2014,2640
3552601,Maracujá,1995,-
3552601,Maracujá,2014,-
3552601,Marmelo,1995,-
3552601,Marmelo,2014,-
3552601,Noz (fruto seco),1995,-
3552601,Noz (fruto seco),2014,117
3552601,Palmito,1995,-
3552601,Palmito,2014,-
3552601,Pera,1995,-
3552601,Pera,2014,-
3552601,Pêssego,1995,-
3552601,Pêssego,2014,-
3552601,Pimenta-do-reino,1995,-
3552601,Pimenta-do-reino,2014,-
3552601,Sisal ou agave (fibra),1995,-
3552601,Sisal ou agave (fibra),2014,-
3552601,Tangerina,1995,11
3552601,Tangerina,2014,3692
3552601,Tungue (fruto seco),1995,-
3552601,Tungue (fruto seco),2014,-
3552601,Urucum (semente),1995,-
3552601,Urucum (semente),2014,-
3552601,Uva,1995,-
3552601,Uva,2014,-
3552700,Abacate,1995,-
3552700,Abacate,2014,-
3552700,Algodão arbóreo (em caroço),1995,-
3552700,Algodão arbóreo (em caroço),2014,-
3552700,Azeitona,1995,-
3552700,Azeitona,2014,-
3552700,Banana (cacho),1995,3
3552700,Banana (cacho),2014,200
3552700,Borracha (látex coagulado),1995,82
3552700,Borracha (látex coagulado),2014,30
3552700,Cacau (em amêndoa),1995,-
3552700,Cacau (em amêndoa),2014,-
3552700,Café (em grão) Total,1995,-
3552700,Café (em grão) Total,2014,1095
3552700,Café (em grão) Arábica,1995,-
3552700,Café (em grão) Arábica,2014,1095
3552700,Café (em grão) Canephora,1995,-
3552700,Café (em grão) Canephora,2014,-
3552700,Caqui,1995,-
3552700,Caqui,2014,-
3552700,Castanha de caju,1995,-
3552700,Castanha de caju,2014,-
3552700,Chá-da-índia (folha verde),1995,-
3552700,Chá-da-índia (folha verde),2014,-
3552700,Coco-da-baía,1995,-
3552700,Coco-da-baía,2014,-
3552700,Dendê (cacho de coco),1995,-
3552700,Dendê (cacho de coco),2014,-
3552700,Erva-mate (folha verde),1995,-
3552700,Erva-mate (folha verde),2014,-
3552700,Figo,1995,-
3552700,Figo,2014,-
3552700,Goiaba,1995,-
3552700,Goiaba,2014,-
3552700,Guaraná (semente),1995,-
3552700,Guaraná (semente),2014,-
3552700,Laranja,1995,11000
3552700,Laranja,2014,14514
3552700,Limão,1995,191
3552700,Limão,2014,1372
3552700,Maçã,1995,-
3552700,Maçã,2014,-
3552700,Mamão,1995,-
3552700,Mamão,2014,-
3552700,Manga,1995,114
3552700,Manga,2014,-
3552700,Maracujá,1995,-
3552700,Maracujá,2014,-
3552700,Marmelo,1995,-
3552700,Marmelo,2014,-
3552700,Noz (fruto seco),1995,-
3552700,Noz (fruto seco),2014,-
3552700,Palmito,1995,-
3552700,Palmito,2014,-
3552700,Pera,1995,-
3552700,Pera,2014,-
3552700,Pêssego,1995,-
3552700,Pêssego,2014,-
3552700,Pimenta-do-reino,1995,-
3552700,Pimenta-do-reino,2014,-
3552700,Sisal ou agave (fibra),1995,-
3552700,Sisal ou agave (fibra),2014,-
3552700,Tangerina,1995,313
3552700,Tangerina,2014,247
3552700,Tungue (fruto seco),1995,-
3552700,Tungue (fruto seco),2014,-
3552700,Urucum (semente),1995,-
3552700,Urucum (semente),2014,-
3552700,Uva,1995,-
3552700,Uva,2014,-
3552908,Abacate,1995,10
3552908,Abacate,2014,-
3552908,Algodão arbóreo (em caroço),1995,-
3552908,Algodão arbóreo (em caroço),2014,-
3552908,Azeitona,1995,-
3552908,Azeitona,2014,-
3552908,Banana (cacho),1995,-
3552908,Banana (cacho),2014,-
3552908,Borracha (látex coagulado),1995,-
3552908,Borracha (látex coagulado),2014,180
3552908,Cacau (em amêndoa),1995,-
3552908,Cacau (em amêndoa),2014,-
3552908,Café (em grão) Total,1995,24
3552908,Café (em grão) Total,2014,246
3552908,Café (em grão) Arábica,1995,-
3552908,Café (em grão) Arábica,2014,246
3552908,Café (em grão) Canephora,1995,-
3552908,Café (em grão) Canephora,2014,-
3552908,Caqui,1995,-
3552908,Caqui,2014,-
3552908,Castanha de caju,1995,-
3552908,Castanha de caju,2014,-
3552908,Chá-da-índia (folha verde),1995,-
3552908,Chá-da-índia (folha verde),2014,-
3552908,Coco-da-baía,1995,-
3552908,Coco-da-baía,2014,-
3552908,Dendê (cacho de coco),1995,-
3552908,Dendê (cacho de coco),2014,-
3552908,Erva-mate (folha verde),1995,-
3552908,Erva-mate (folha verde),2014,-
3552908,Figo,1995,-
3552908,Figo,2014,-
3552908,Goiaba,1995,-
3552908,Goiaba,2014,-
3552908,Guaraná (semente),1995,-
3552908,Guaraná (semente),2014,-
3552908,Laranja,1995,-
3552908,Laranja,2014,-
3552908,Limão,1995,-
3552908,Limão,2014,-
3552908,Maçã,1995,-
3552908,Maçã,2014,-
3552908,Mamão,1995,-
3552908,Mamão,2014,-
3552908,Manga,1995,35
3552908,Manga,2014,-
3552908,Maracujá,1995,-
3552908,Maracujá,2014,-
3552908,Marmelo,1995,-
3552908,Marmelo,2014,-
3552908,Noz (fruto seco),1995,-
3552908,Noz (fruto seco),2014,-
3552908,Palmito,1995,-
3552908,Palmito,2014,-
3552908,Pera,1995,-
3552908,Pera,2014,-
3552908,Pêssego,1995,-
3552908,Pêssego,2014,-
3552908,Pimenta-do-reino,1995,-
3552908,Pimenta-do-reino,2014,-
3552908,Sisal ou agave (fibra),1995,-
3552908,Sisal ou agave (fibra),2014,-
3552908,Tangerina,1995,-
3552908,Tangerina,2014,-
3552908,Tungue (fruto seco),1995,-
3552908,Tungue (fruto seco),2014,-
3552908,Urucum (semente),1995,-
3552908,Urucum (semente),2014,-
3552908,Uva,1995,-
3552908,Uva,2014,-
3553005,Abacate,1995,-
3553005,Abacate,2014,-
3553005,Algodão arbóreo (em caroço),1995,-
3553005,Algodão arbóreo (em caroço),2014,-
3553005,Azeitona,1995,-
3553005,Azeitona,2014,-
3553005,Banana (cacho),1995,0
3553005,Banana (cacho),2014,-
3553005,Borracha (látex coagulado),1995,-
3553005,Borracha (látex coagulado),2014,-
3553005,Cacau (em amêndoa),1995,-
3553005,Cacau (em amêndoa),2014,-
3553005,Café (em grão) Total,1995,2473
3553005,Café (em grão) Total,2014,8323
3553005,Café (em grão) Arábica,1995,-
3553005,Café (em grão) Arábica,2014,8323
3553005,Café (em grão) Canephora,1995,-
3553005,Café (em grão) Canephora,2014,-
3553005,Caqui,1995,-
3553005,Caqui,2014,-
3553005,Castanha de caju,1995,-
3553005,Castanha de caju,2014,-
3553005,Chá-da-índia (folha verde),1995,-
3553005,Chá-da-índia (folha verde),2014,-
3553005,Coco-da-baía,1995,-
3553005,Coco-da-baía,2014,-
3553005,Dendê (cacho de coco),1995,-
3553005,Dendê (cacho de coco),2014,-
3553005,Erva-mate (folha verde),1995,-
3553005,Erva-mate (folha verde),2014,-
3553005,Figo,1995,-
3553005,Figo,2014,-
3553005,Goiaba,1995,-
3553005,Goiaba,2014,-
3553005,Guaraná (semente),1995,-
3553005,Guaraná (semente),2014,-
3553005,Laranja,1995,26
3553005,Laranja,2014,-
3553005,Limão,1995,6
3553005,Limão,2014,-
3553005,Maçã,1995,-
3553005,Maçã,2014,-
3553005,Mamão,1995,-
3553005,Mamão,2014,-
3553005,Manga,1995,-
3553005,Manga,2014,-
3553005,Maracujá,1995,44
3553005,Maracujá,2014,-
3553005,Marmelo,1995,-
3553005,Marmelo,2014,-
3553005,Noz (fruto seco),1995,-
3553005,Noz (fruto seco),2014,-
3553005,Palmito,1995,-
3553005,Palmito,2014,-
3553005,Pera,1995,-
3553005,Pera,2014,-
3553005,Pêssego,1995,-
3553005,Pêssego,2014,-
3553005,Pimenta-do-reino,1995,-
3553005,Pimenta-do-reino,2014,-
3553005,Sisal ou agave (fibra),1995,-
3553005,Sisal ou agave (fibra),2014,-
3553005,Tangerina,1995,85
3553005,Tangerina,2014,-
3553005,Tungue (fruto seco),1995,-
3553005,Tungue (fruto seco),2014,-
3553005,Urucum (semente),1995,-
3553005,Urucum (semente),2014,-
3553005,Uva,1995,26
3553005,Uva,2014,-
3553104,Abacate,1995,43
3553104,Abacate,2014,164
3553104,Algodão arbóreo (em caroço),1995,-
3553104,Algodão arbóreo (em caroço),2014,-
3553104,Azeitona,1995,-
3553104,Azeitona,2014,-
3553104,Banana (cacho),1995,-
3553104,Banana (cacho),2014,-
3553104,Borracha (látex coagulado),1995,-
3553104,Borracha (látex coagulado),2014,-
3553104,Cacau (em amêndoa),1995,-
3553104,Cacau (em amêndoa),2014,-
3553104,Café (em grão) Total,1995,52
3553104,Café (em grão) Total,2014,25
3553104,Café (em grão) Arábica,1995,-
3553104,Café (em grão) Arábica,2014,25
3553104,Café (em grão) Canephora,1995,-
3553104,Café (em grão) Canephora,2014,-
3553104,Caqui,1995,-
3553104,Caqui,2014,-
3553104,Castanha de caju,1995,-
3553104,Castanha de caju,2014,-
3553104,Chá-da-índia (folha verde),1995,-
3553104,Chá-da-índia (folha verde),2014,-
3553104,Coco-da-baía,1995,-
3553104,Coco-da-baía,2014,-
3553104,Dendê (cacho de coco),1995,-
3553104,Dendê (cacho de coco),2014,-
3553104,Erva-mate (folha verde),1995,-
3553104,Erva-mate (folha verde),2014,-
3553104,Figo,1995,-
3553104,Figo,2014,-
3553104,Goiaba,1995,137
3553104,Goiaba,2014,2170
3553104,Guaraná (semente),1995,-
3553104,Guaraná (semente),2014,-
3553104,Laranja,1995,4950
3553104,Laranja,2014,8026
3553104,Limão,1995,1597
3553104,Limão,2014,389
3553104,Maçã,1995,-
3553104,Maçã,2014,-
3553104,Mamão,1995,-
3553104,Mamão,2014,33
3553104,Manga,1995,125
3553104,Manga,2014,2259
3553104,Maracujá,1995,-
3553104,Maracujá,2014,-
3553104,Marmelo,1995,-
3553104,Marmelo,2014,-
3553104,Noz (fruto seco),1995,-
3553104,Noz (fruto seco),2014,-
3553104,Palmito,1995,-
3553104,Palmito,2014,-
3553104,Pera,1995,-
3553104,Pera,2014,-
3553104,Pêssego,1995,-
3553104,Pêssego,2014,-
3553104,Pimenta-do-reino,1995,-
3553104,Pimenta-do-reino,2014,-
3553104,Sisal ou agave (fibra),1995,-
3553104,Sisal ou agave (fibra),2014,-
3553104,Tangerina,1995,851
3553104,Tangerina,2014,1669
3553104,Tungue (fruto seco),1995,-
3553104,Tungue (fruto seco),2014,-
3553104,Urucum (semente),1995,-
3553104,Urucum (semente),2014,-
3553104,Uva,1995,7
3553104,Uva,2014,145
3553203,Abacate,1995,5
3553203,Abacate,2014,30
3553203,Algodão arbóreo (em caroço),1995,-
3553203,Algodão arbóreo (em caroço),2014,-
3553203,Azeitona,1995,-
3553203,Azeitona,2014,-
3553203,Banana (cacho),1995,-
3553203,Banana (cacho),2014,-
3553203,Borracha (látex coagulado),1995,-
3553203,Borracha (látex coagulado),2014,-
3553203,Cacau (em amêndoa),1995,-
3553203,Cacau (em amêndoa),2014,-
3553203,Café (em grão) Total,1995,89
3553203,Café (em grão) Total,2014,-
3553203,Café (em grão) Arábica,1995,-
3553203,Café (em grão) Arábica,2014,-
3553203,Café (em grão) Canephora,1995,-
3553203,Café (em grão) Canephora,2014,-
3553203,Caqui,1995,-
3553203,Caqui,2014,-
3553203,Castanha de caju,1995,-
3553203,Castanha de caju,2014,-
3553203,Chá-da-índia (folha verde),1995,-
3553203,Chá-da-índia (folha verde),2014,-
3553203,Coco-da-baía,1995,-
3553203,Coco-da-baía,2014,-
3553203,Dendê (cacho de coco),1995,-
3553203,Dendê (cacho de coco),2014,-
3553203,Erva-mate (folha verde),1995,-
3553203,Erva-mate (folha verde),2014,-
3553203,Figo,1995,-
3553203,Figo,2014,-
3553203,Goiaba,1995,7
3553203,Goiaba,2014,199
3553203,Guaraná (semente),1995,-
3553203,Guaraná (semente),2014,-
3553203,Laranja,1995,4620
3553203,Laranja,2014,3824
3553203,Limão,1995,642
3553203,Limão,2014,232
3553203,Maçã,1995,-
3553203,Maçã,2014,-
3553203,Mamão,1995,-
3553203,Mamão,2014,-
3553203,Manga,1995,198
3553203,Manga,2014,706
3553203,Maracujá,1995,-
3553203,Maracujá,2014,-
3553203,Marmelo,1995,-
3553203,Marmelo,2014,-
3553203,Noz (fruto seco),1995,-
3553203,Noz (fruto seco),2014,-
3553203,Palmito,1995,-
3553203,Palmito,2014,-
3553203,Pera,1995,-
3553203,Pera,2014,-
3553203,Pêssego,1995,5
3553203,Pêssego,2014,-
3553203,Pimenta-do-reino,1995,-
3553203,Pimenta-do-reino,2014,-
3553203,Sisal ou agave (fibra),1995,-
3553203,Sisal ou agave (fibra),2014,-
3553203,Tangerina,1995,386
3553203,Tangerina,2014,193
3553203,Tungue (fruto seco),1995,-
3553203,Tungue (fruto seco),2014,-
3553203,Urucum (semente),1995,-
3553203,Urucum (semente),2014,-
3553203,Uva,1995,-
3553203,Uva,2014,-
3553302,Abacate,1995,6
3553302,Abacate,2014,432
3553302,Algodão arbóreo (em caroço),1995,-
3553302,Algodão arbóreo (em caroço),2014,-
3553302,Azeitona,1995,-
3553302,Azeitona,2014,-
3553302,Banana (cacho),1995,-
3553302,Banana (cacho),2014,145
3553302,Borracha (látex coagulado),1995,1
3553302,Borracha (látex coagulado),2014,396
3553302,Cacau (em amêndoa),1995,-
3553302,Cacau (em amêndoa),2014,-
3553302,Café (em grão) Total,1995,1443
3553302,Café (em grão) Total,2014,2160
3553302,Café (em grão) Arábica,1995,-
3553302,Café (em grão) Arábica,2014,2160
3553302,Café (em grão) Canephora,1995,-
3553302,Café (em grão) Canephora,2014,-
3553302,Caqui,1995,-
