Município,Ano,Area Colhida
3525607,2010,10
3525607,2011,-
3525607,2012,5
3525607,2013,8
3525607,2014,5
3525706,1990,6464
3525706,1991,2779
3525706,1992,6671
3525706,1993,3875
3525706,1994,5777
3525706,1995,6800
3525706,1996,7431
3525706,1997,6787
3525706,1998,6384
3525706,1999,6584
3525706,2000,4373
3525706,2001,4582
3525706,2002,4456
3525706,2003,4881
3525706,2004,4382
3525706,2005,4662
3525706,2006,3943
3525706,2007,4337
3525706,2008,3971
3525706,2009,3855
3525706,2010,4085
3525706,2011,4157
3525706,2012,7582
3525706,2013,2035
3525706,2014,1812
3525805,1990,2416
3525805,1991,2419
3525805,1992,2355
3525805,1993,1558
3525805,1994,1831
3525805,1995,1873
3525805,1996,1912
3525805,1997,667
3525805,1998,591
3525805,1999,600
3525805,2000,829
3525805,2001,603
3525805,2002,818
3525805,2003,672
3525805,2004,564
3525805,2005,714
3525805,2006,579
3525805,2007,623
3525805,2008,267
3525805,2009,158
3525805,2010,1398
3525805,2011,1241
3525805,2012,1634
3525805,2013,1544
3525805,2014,1263
3525854,1990,-
3525854,1991,-
3525854,1992,-
3525854,1993,-
3525854,1994,-
3525854,1995,-
3525854,1996,-
3525854,1997,-
3525854,1998,64
3525854,1999,67
3525854,2000,49
3525854,2001,100
3525854,2002,41
3525854,2003,41
3525854,2004,41
3525854,2005,1
3525854,2006,-
3525854,2007,1
3525854,2008,-
3525854,2009,36
3525854,2010,20
3525854,2011,22
3525854,2012,38
3525854,2013,40
3525854,2014,40
3525904,1990,1946
3525904,1991,1844
3525904,1992,1841
3525904,1993,1805
3525904,1994,1823
3525904,1995,1799
3525904,1996,1759
3525904,1997,2038
3525904,1998,2061
3525904,1999,1861
3525904,2000,1776
3525904,2001,2396
3525904,2002,2604
3525904,2003,2562
3525904,2004,2514
3525904,2005,2194
3525904,2006,2505
3525904,2007,2621
3525904,2008,2378
3525904,2009,2445
3525904,2010,2461
3525904,2011,2512
3525904,2012,1959
3525904,2013,2067
3525904,2014,1959
3526001,1990,2315
3526001,1991,2299
3526001,1992,2292
3526001,1993,1938
3526001,1994,1661
3526001,1995,1587
3526001,1996,1432
3526001,1997,1113
3526001,1998,1355
3526001,1999,1390
3526001,2000,1283
3526001,2001,1565
3526001,2002,1853
3526001,2003,1990
3526001,2004,2119
3526001,2005,2423
3526001,2006,1910
3526001,2007,1632
3526001,2008,1354
3526001,2009,1382
3526001,2010,1456
3526001,2011,1542
3526001,2012,1542
3526001,2013,1612
3526001,2014,1616
3526100,1990,4881
3526100,1991,3738
3526100,1992,3605
3526100,1993,3558
3526100,1994,3750
3526100,1995,4144
3526100,1996,4138
3526100,1997,4688
3526100,1998,4015
3526100,1999,4073
3526100,2000,3743
3526100,2001,3243
3526100,2002,3243
3526100,2003,3407
3526100,2004,3430
3526100,2005,3573
3526100,2006,4216
3526100,2007,3178
3526100,2008,3553
3526100,2009,3146
3526100,2010,3229
3526100,2011,3116
3526100,2012,3211
3526100,2013,3205
3526100,2014,3165
3526209,1990,41
3526209,1991,35
3526209,1992,32
3526209,1993,24
3526209,1994,22
3526209,1995,22
3526209,1996,21
3526209,1997,15
3526209,1998,13
3526209,1999,9
3526209,2000,3
3526209,2001,-
3526209,2002,-
3526209,2003,-
3526209,2004,-
3526209,2005,-
3526209,2006,-
3526209,2007,-
3526209,2008,-
3526209,2009,-
3526209,2010,-
3526209,2011,-
3526209,2012,-
3526209,2013,-
3526209,2014,-
3526308,1990,5
3526308,1991,5
3526308,1992,5
3526308,1993,8
3526308,1994,-
3526308,1995,-
3526308,1996,-
3526308,1997,8
3526308,1998,-
3526308,1999,-
3526308,2000,13
3526308,2001,-
3526308,2002,-
3526308,2003,-
3526308,2004,-
3526308,2005,-
3526308,2006,-
3526308,2007,-
3526308,2008,-
3526308,2009,-
3526308,2010,-
3526308,2011,-
3526308,2012,-
3526308,2013,-
3526308,2014,-
3526407,1990,1200
3526407,1991,1100
3526407,1992,1000
3526407,1993,950
3526407,1994,692
3526407,1995,231
3526407,1996,231
3526407,1997,423
3526407,1998,423
3526407,1999,423
3526407,2000,309
3526407,2001,120
3526407,2002,500
3526407,2003,500
3526407,2004,500
3526407,2005,500
3526407,2006,502
3526407,2007,557
3526407,2008,357
3526407,2009,353
3526407,2010,358
3526407,2011,308
3526407,2012,338
3526407,2013,160
3526407,2014,160
3526506,1990,437
3526506,1991,375
3526506,1992,368
3526506,1993,401
3526506,1994,387
3526506,1995,389
3526506,1996,403
3526506,1997,359
3526506,1998,338
3526506,1999,245
3526506,2000,245
3526506,2001,183
3526506,2002,180
3526506,2003,162
3526506,2004,32
3526506,2005,55
3526506,2006,38
3526506,2007,43
3526506,2008,12
3526506,2009,30
3526506,2010,30
3526506,2011,285
3526506,2012,265
3526506,2013,48
3526506,2014,47
3526605,1990,18
3526605,1991,19
3526605,1992,15
3526605,1993,20
3526605,1994,15
3526605,1995,24
3526605,1996,7
3526605,1997,21
3526605,1998,21
3526605,1999,21
3526605,2000,17
3526605,2001,18
3526605,2002,18
3526605,2003,16
3526605,2004,16
3526605,2005,12
3526605,2006,12
3526605,2007,15
3526605,2008,9
3526605,2009,16
3526605,2010,16
3526605,2011,16
3526605,2012,16
3526605,2013,16
3526605,2014,16
3526704,1990,5570
3526704,1991,5527
3526704,1992,5859
3526704,1993,4915
3526704,1994,5518
3526704,1995,5487
3526704,1996,5942
3526704,1997,5600
3526704,1998,5936
3526704,1999,6098
3526704,2000,5859
3526704,2001,4709
3526704,2002,4719
3526704,2003,4969
3526704,2004,3978
3526704,2005,4045
3526704,2006,4035
3526704,2007,4916
3526704,2008,5584
3526704,2009,4737
3526704,2010,5376
3526704,2011,5379
3526704,2012,2178
3526704,2013,2911
3526704,2014,1323
3526803,1990,2178
3526803,1991,1691
3526803,1992,1612
3526803,1993,906
3526803,1994,1142
3526803,1995,1275
3526803,1996,1365
3526803,1997,1292
3526803,1998,1034
3526803,1999,1102
3526803,2000,749
3526803,2001,841
3526803,2002,841
3526803,2003,773
3526803,2004,768
3526803,2005,768
3526803,2006,764
3526803,2007,979
3526803,2008,731
3526803,2009,727
3526803,2010,730
3526803,2011,1502
3526803,2012,1504
3526803,2013,1504
3526803,2014,1643
3526902,1990,23311
3526902,1991,23311
3526902,1992,20851
3526902,1993,16169
3526902,1994,16136
3526902,1995,10622
3526902,1996,16422
3526902,1997,15930
3526902,1998,32488
3526902,1999,32488
3526902,2000,26993
3526902,2001,24069
3526902,2002,20818
3526902,2003,20803
3526902,2004,22151
3526902,2005,21967
3526902,2006,21462
3526902,2007,18120
3526902,2008,18212
3526902,2009,18222
3526902,2010,18222
3526902,2011,13128
3526902,2012,13128
3526902,2013,13053
3526902,2014,5703
3527009,1990,319
3527009,1991,319
3527009,1992,281
3527009,1993,277
3527009,1994,174
3527009,1995,174
3527009,1996,188
3527009,1997,190
3527009,1998,158
3527009,1999,165
3527009,2000,108
3527009,2001,158
3527009,2002,157
3527009,2003,158
3527009,2004,158
3527009,2005,158
3527009,2006,158
3527009,2007,158
3527009,2008,188
3527009,2009,188
3527009,2010,188
3527009,2011,134
3527009,2012,155
3527009,2013,173
3527009,2014,162
3527108,1990,4874
3527108,1991,2809
3527108,1992,1878
3527108,1993,1722
3527108,1994,1571
3527108,1995,1595
3527108,1996,1632
3527108,1997,1082
3527108,1998,1101
3527108,1999,1167
3527108,2000,1005
3527108,2001,1226
3527108,2002,956
3527108,2003,984
3527108,2004,897
3527108,2005,1135
3527108,2006,950
3527108,2007,1053
3527108,2008,1201
3527108,2009,563
3527108,2010,518
3527108,2011,496
3527108,2012,-
3527108,2013,514
3527108,2014,489
3527207,1990,-
3527207,1991,-
3527207,1992,-
3527207,1993,-
3527207,1994,40
3527207,1995,70
3527207,1996,10
3527207,1997,109
3527207,1998,107
3527207,1999,35
3527207,2000,3
3527207,2001,3
3527207,2002,3
3527207,2003,3
3527207,2004,3
3527207,2005,2
3527207,2006,2
3527207,2007,2
3527207,2008,-
3527207,2009,-
3527207,2010,-
3527207,2011,-
3527207,2012,-
3527207,2013,-
3527207,2014,-
3527256,1990,-
3527256,1991,-
3527256,1992,-
3527256,1993,42
3527256,1994,12
3527256,1995,10
3527256,1996,26
3527256,1997,26
3527256,1998,23
3527256,1999,16
3527256,2000,11
3527256,2001,12
3527256,2002,10
3527256,2003,10
3527256,2004,10
3527256,2005,10
3527256,2006,18
3527256,2007,18
3527256,2008,18
3527256,2009,18
3527256,2010,24
3527256,2011,24
3527256,2012,28
3527256,2013,28
3527256,2014,28
3527306,1990,1384
3527306,1991,1377
3527306,1992,1342
3527306,1993,1548
3527306,1994,1375
3527306,1995,1330
3527306,1996,1308
3527306,1997,997
3527306,1998,994
3527306,1999,991
3527306,2000,952
3527306,2001,1013
3527306,2002,940
3527306,2003,894
3527306,2004,863
3527306,2005,839
3527306,2006,789
3527306,2007,914
3527306,2008,784
3527306,2009,518
3527306,2010,500
3527306,2011,484
3527306,2012,483
3527306,2013,480
3527306,2014,478
3527405,1990,3576
3527405,1991,1603
3527405,1992,1128
3527405,1993,271
3527405,1994,219
3527405,1995,227
3527405,1996,213
3527405,1997,193
3527405,1998,396
3527405,1999,570
3527405,2000,457
3527405,2001,865
3527405,2002,863
3527405,2003,658
3527405,2004,855
3527405,2005,855
3527405,2006,960
3527405,2007,297
3527405,2008,296
3527405,2009,291
3527405,2010,286
3527405,2011,286
3527405,2012,271
3527405,2013,275
3527405,2014,225
3527504,1990,1161
3527504,1991,1089
3527504,1992,729
3527504,1993,533
3527504,1994,406
3527504,1995,315
3527504,1996,318
3527504,1997,465
3527504,1998,463
3527504,1999,463
3527504,2000,529
3527504,2001,769
3527504,2002,769
3527504,2003,769
3527504,2004,671
3527504,2005,775
3527504,2006,779
3527504,2007,797
3527504,2008,773
3527504,2009,813
3527504,2010,812
3527504,2011,827
3527504,2012,847
3527504,2013,1749
3527504,2014,966
3527603,1990,2739
3527603,1991,2742
3527603,1992,2786
3527603,1993,2109
3527603,1994,2666
3527603,1995,2646
3527603,1996,2736
3527603,1997,2579
3527603,1998,2507
3527603,1999,2507
3527603,2000,1904
3527603,2001,2225
3527603,2002,1728
3527603,2003,2050
3527603,2004,2093
3527603,2005,2308
3527603,2006,2338
3527603,2007,2020
3527603,2008,2503
3527603,2009,2502
3527603,2010,3160
3527603,2011,202
3527603,2012,201
3527603,2013,201
3527603,2014,201
3527702,1990,234
3527702,1991,304
3527702,1992,209
3527702,1993,295
3527702,1994,238
3527702,1995,178
3527702,1996,38
3527702,1997,142
3527702,1998,129
3527702,1999,138
3527702,2000,74
3527702,2001,189
3527702,2002,193
3527702,2003,225
3527702,2004,119
3527702,2005,161
3527702,2006,131
3527702,2007,199
3527702,2008,100
3527702,2009,34
3527702,2010,75
3527702,2011,162
3527702,2012,246
3527702,2013,158
3527702,2014,129
3527801,1990,2835
3527801,1991,2837
3527801,1992,2841
3527801,1993,80
3527801,1994,2126
3527801,1995,1873
3527801,1996,1924
3527801,1997,1912
3527801,1998,1926
3527801,1999,2109
3527801,2000,1602
3527801,2001,2119
3527801,2002,2177
3527801,2003,2101
3527801,2004,2147
3527801,2005,2848
3527801,2006,2199
3527801,2007,2292
3527801,2008,2556
3527801,2009,2633
3527801,2010,2692
3527801,2011,2141
3527801,2012,2351
3527801,2013,2539
3527801,2014,2256
3527900,1990,710
3527900,1991,705
3527900,1992,700
3527900,1993,700
3527900,1994,437
3527900,1995,428
3527900,1996,161
3527900,1997,152
3527900,1998,155
3527900,1999,185
3527900,2000,142
3527900,2001,150
3527900,2002,150
3527900,2003,144
3527900,2004,144
3527900,2005,144
3527900,2006,144
3527900,2007,164
3527900,2008,79
3527900,2009,89
3527900,2010,79
3527900,2011,79
3527900,2012,79
3527900,2013,41
3527900,2014,41
3528007,1990,605
3528007,1991,455
3528007,1992,275
3528007,1993,155
3528007,1994,208
3528007,1995,208
3528007,1996,208
3528007,1997,148
3528007,1998,148
3528007,1999,148
3528007,2000,111
3528007,2001,118
3528007,2002,118
3528007,2003,118
3528007,2004,118
3528007,2005,118
3528007,2006,139
3528007,2007,139
3528007,2008,139
3528007,2009,139
3528007,2010,139
3528007,2011,96
3528007,2012,96
3528007,2013,99
3528007,2014,99
3528106,1990,2302
3528106,1991,2410
3528106,1992,2775
3528106,1993,2938
3528106,1994,3072
3528106,1995,1811
3528106,1996,3045
3528106,1997,2728
3528106,1998,2953
3528106,1999,2938
3528106,2000,2252
3528106,2001,1831
3528106,2002,1138
3528106,2003,949
3528106,2004,1223
3528106,2005,1130
3528106,2006,959
3528106,2007,1020
3528106,2008,925
3528106,2009,881
3528106,2010,884
3528106,2011,1194
3528106,2012,2138
3528106,2013,1076
3528106,2014,1054
3528205,1990,1975
3528205,1991,1875
3528205,1992,1852
3528205,1993,1079
3528205,1994,1037
3528205,1995,970
3528205,1996,1167
3528205,1997,1122
3528205,1998,1110
3528205,1999,1194
3528205,2000,1128
3528205,2001,1505
3528205,2002,1271
3528205,2003,1210
3528205,2004,1235
3528205,2005,1117
3528205,2006,1160
3528205,2007,1049
3528205,2008,1011
3528205,2009,732
3528205,2010,608
3528205,2011,667
3528205,2012,652
3528205,2013,550
3528205,2014,512
3528304,1990,703
3528304,1991,703
3528304,1992,658
3528304,1993,354
3528304,1994,323
3528304,1995,335
3528304,1996,219
3528304,1997,238
3528304,1998,315
3528304,1999,417
3528304,2000,300
3528304,2001,322
3528304,2002,298
3528304,2003,404
3528304,2004,366
3528304,2005,372
3528304,2006,275
3528304,2007,562
3528304,2008,396
3528304,2009,415
3528304,2010,350
3528304,2011,249
3528304,2012,247
3528304,2013,136
3528304,2014,200
3528403,1990,96
3528403,1991,107
3528403,1992,107
3528403,1993,101
3528403,1994,97
3528403,1995,77
3528403,1996,69
3528403,1997,67
3528403,1998,70
3528403,1999,65
3528403,2000,86
3528403,2001,268
3528403,2002,32
3528403,2003,64
3528403,2004,85
3528403,2005,90
3528403,2006,90
3528403,2007,17
3528403,2008,59
3528403,2009,51
3528403,2010,54
3528403,2011,40
3528403,2012,39
3528403,2013,41
3528403,2014,41
3528502,1990,72
3528502,1991,133
3528502,1992,134
3528502,1993,122
3528502,1994,121
3528502,1995,122
3528502,1996,14
3528502,1997,-
3528502,1998,-
3528502,1999,-
3528502,2000,55
3528502,2001,5
3528502,2002,-
3528502,2003,-
3528502,2004,-
3528502,2005,-
3528502,2006,-
3528502,2007,-
3528502,2008,-
3528502,2009,-
3528502,2010,-
3528502,2011,-
3528502,2012,-
3528502,2013,-
3528502,2014,-
3528601,1990,1565
3528601,1991,1564
3528601,1992,1618
3528601,1993,1662
3528601,1994,1298
3528601,1995,1287
3528601,1996,634
3528601,1997,1289
3528601,1998,1289
3528601,1999,1289
3528601,2000,504
3528601,2001,651
3528601,2002,828
3528601,2003,829
3528601,2004,825
3528601,2005,826
3528601,2006,827
3528601,2007,1026
3528601,2008,293
3528601,2009,308
3528601,2010,305
3528601,2011,305
3528601,2012,601
3528601,2013,1762
3528601,2014,1762
3528700,1990,-
3528700,1991,12
3528700,1992,12
3528700,1993,2
3528700,1994,2
3528700,1995,13
3528700,1996,15
3528700,1997,12
3528700,1998,12
3528700,1999,12
3528700,2000,23
3528700,2001,18
3528700,2002,18
3528700,2003,18
3528700,2004,15
3528700,2005,3
3528700,2006,-
3528700,2007,386
3528700,2008,455
3528700,2009,467
3528700,2010,467
3528700,2011,15
3528700,2012,16
3528700,2013,17
3528700,2014,16
3528809,1990,-
3528809,1991,-
3528809,1992,-
3528809,1993,2
3528809,1994,2
3528809,1995,6
3528809,1996,6
3528809,1997,6
3528809,1998,1
3528809,1999,1
3528809,2000,40
3528809,2001,45
3528809,2002,45
3528809,2003,48
3528809,2004,50
3528809,2005,74
3528809,2006,74
3528809,2007,110
3528809,2008,130
3528809,2009,100
3528809,2010,100
3528809,2011,100
3528809,2012,50
3528809,2013,50
3528809,2014,50
3528858,1990,-
3528858,1991,-
3528858,1992,-
3528858,1993,4297
3528858,1994,3954
3528858,1995,4249
3528858,1996,4189
3528858,1997,4123
3528858,1998,4034
3528858,1999,3925
3528858,2000,3373
3528858,2001,3171
3528858,2002,2630
3528858,2003,3782
3528858,2004,3691
3528858,2005,3720
3528858,2006,3655
3528858,2007,3537
3528858,2008,2418
3528858,2009,2110
3528858,2010,2020
3528858,2011,2072
3528858,2012,1537
3528858,2013,1372
3528858,2014,1372
3528908,1990,1122
3528908,1991,827
3528908,1992,850
3528908,1993,446
3528908,1994,194
3528908,1995,205
3528908,1996,200
3528908,1997,161
3528908,1998,186
3528908,1999,184
3528908,2000,131
3528908,2001,171
3528908,2002,177
3528908,2003,167
3528908,2004,201
3528908,2005,206
3528908,2006,69
3528908,2007,236
3528908,2008,241
3528908,2009,135
3528908,2010,145
3528908,2011,157
3528908,2012,140
3528908,2013,175
3528908,2014,175
3529005,1990,7033
3529005,1991,7047
3529005,1992,4570
3529005,1993,5092
3529005,1994,3124
3529005,1995,3188
3529005,1996,3224
3529005,1997,3244
3529005,1998,3190
3529005,1999,3189
3529005,2000,2395
3529005,2001,2443
3529005,2002,2344
3529005,2003,2377
3529005,2004,2233
3529005,2005,2280
3529005,2006,2175
3529005,2007,1751
3529005,2008,1911
3529005,2009,1200
3529005,2010,1991
3529005,2011,1900
3529005,2012,1482
3529005,2013,1415
3529005,2014,1383
3529104,1990,792
3529104,1991,853
3529104,1992,611
3529104,1993,648
3529104,1994,637
3529104,1995,734
3529104,1996,767
3529104,1997,820
3529104,1998,987
3529104,1999,1011
3529104,2000,908
3529104,2001,1351
3529104,2002,1478
3529104,2003,1173
3529104,2004,1210
3529104,2005,1309
3529104,2006,1151
3529104,2007,1163
3529104,2008,1225
3529104,2009,1037
3529104,2010,1037
3529104,2011,1080
3529104,2012,1074
3529104,2013,772
3529104,2014,653
3529203,1990,906
3529203,1991,96
3529203,1992,126
3529203,1993,76
3529203,1994,35
3529203,1995,100
3529203,1996,101
3529203,1997,98
3529203,1998,190
3529203,1999,166
3529203,2000,130
3529203,2001,196
3529203,2002,184
3529203,2003,198
3529203,2004,198
3529203,2005,429
3529203,2006,418
3529203,2007,552
3529203,2008,601
3529203,2009,513
3529203,2010,551
3529203,2011,544
3529203,2012,544
3529203,2013,603
3529203,2014,640
3529302,1990,10992
3529302,1991,12580
3529302,1992,11928
3529302,1993,10928
3529302,1994,10573
3529302,1995,10343
3529302,1996,10761
3529302,1997,13326
3529302,1998,16643
3529302,1999,17689
3529302,2000,14776
3529302,2001,10165
3529302,2002,11670
3529302,2003,12980
3529302,2004,12675
3529302,2005,13192
3529302,2006,13182
3529302,2007,14090
3529302,2008,14150
3529302,2009,13600
3529302,2010,14073
3529302,2011,9174
3529302,2012,8991
3529302,2013,7181
3529302,2014,13007
3529401,1990,1
3529401,1991,1
3529401,1992,1
3529401,1993,1
3529401,1994,1
3529401,1995,1
3529401,1996,1
3529401,1997,1
3529401,1998,-
3529401,1999,-
3529401,2000,-
3529401,2001,-
3529401,2002,-
3529401,2003,-
3529401,2004,-
3529401,2005,-
3529401,2006,-
3529401,2007,-
3529401,2008,-
3529401,2009,-
3529401,2010,-
3529401,2011,-
3529401,2012,-
3529401,2013,-
3529401,2014,-
3529500,1990,2120
3529500,1991,1930
3529500,1992,1676
3529500,1993,1063
3529500,1994,1239
3529500,1995,1150
3529500,1996,1237
3529500,1997,1170
3529500,1998,1551
3529500,1999,1562
3529500,2000,1160
3529500,2001,1412
3529500,2002,1341
3529500,2003,1279
3529500,2004,1164
3529500,2005,1126
3529500,2006,1032
3529500,2007,818
3529500,2008,1048
3529500,2009,968
3529500,2010,968
3529500,2011,913
3529500,2012,905
3529500,2013,571
3529500,2014,421
3529609,1990,1864
3529609,1991,613
3529609,1992,1526
3529609,1993,968
3529609,1994,1453
3529609,1995,1278
3529609,1996,141
3529609,1997,1586
3529609,1998,1610
3529609,1999,1713
3529609,2000,1119
3529609,2001,1573
3529609,2002,1180
3529609,2003,1166
3529609,2004,1363
3529609,2005,1243
3529609,2006,1173
3529609,2007,1124
3529609,2008,835
3529609,2009,847
3529609,2010,794
3529609,2011,616
3529609,2012,718
3529609,2013,726
3529609,2014,569
3529658,1990,-
3529658,1991,-
3529658,1992,-
3529658,1993,551
3529658,1994,579
3529658,1995,700
3529658,1996,728
3529658,1997,456
3529658,1998,532
3529658,1999,594
3529658,2000,718
3529658,2001,966
3529658,2002,585
3529658,2003,364
3529658,2004,384
3529658,2005,486
3529658,2006,485
3529658,2007,133
3529658,2008,492
3529658,2009,117
3529658,2010,97
3529658,2011,120
3529658,2012,125
3529658,2013,131
3529658,2014,237
3529708,1990,-
3529708,1991,-
3529708,1992,-
3529708,1993,-
3529708,1994,-
3529708,1995,-
3529708,1996,-
3529708,1997,-
3529708,1998,-
3529708,1999,-
3529708,2000,-
3529708,2001,-
3529708,2002,-
3529708,2003,-
3529708,2004,-
3529708,2005,-
3529708,2006,-
3529708,2007,-
3529708,2008,-
3529708,2009,-
3529708,2010,25
3529708,2011,74
3529708,2012,50
3529708,2013,54
3529708,2014,61
3529807,1990,636
3529807,1991,310
3529807,1992,130
3529807,1993,130
3529807,1994,100
3529807,1995,348
3529807,1996,341
3529807,1997,453
3529807,1998,514
3529807,1999,515
3529807,2000,433
3529807,2001,525
3529807,2002,512
3529807,2003,496
3529807,2004,475
3529807,2005,485
3529807,2006,450
3529807,2007,450
3529807,2008,331
3529807,2009,564
3529807,2010,564
3529807,2011,554
3529807,2012,534
3529807,2013,509
3529807,2014,559
3529906,1990,5010
3529906,1991,4717
3529906,1992,4517
3529906,1993,4517
3529906,1994,4466
3529906,1995,4741
3529906,1996,4323
3529906,1997,5337
3529906,1998,5037
3529906,1999,5037
3529906,2000,3723
3529906,2001,3223
3529906,2002,4023
3529906,2003,4740
3529906,2004,4040
3529906,2005,4289
3529906,2006,4372
3529906,2007,3997
3529906,2008,4923
3529906,2009,4503
3529906,2010,4987
3529906,2011,4907
3529906,2012,4847
3529906,2013,4907
3529906,2014,3953
3530003,1990,420
3530003,1991,420
3530003,1992,100
3530003,1993,160
3530003,1994,147
3530003,1995,89
3530003,1996,91
3530003,1997,82
3530003,1998,163
3530003,1999,165
3530003,2000,175
3530003,2001,185
3530003,2002,174
3530003,2003,147
3530003,2004,188
3530003,2005,149
3530003,2006,124
3530003,2007,125
3530003,2008,145
3530003,2009,139
3530003,2010,74
3530003,2011,348
3530003,2012,208
3530003,2013,222
3530003,2014,216
3530102,1990,2320
3530102,1991,2221
3530102,1992,2318
3530102,1993,2663
3530102,1994,2272
3530102,1995,2270
3530102,1996,2168
3530102,1997,2161
3530102,1998,2096
3530102,1999,1802
3530102,2000,1731
3530102,2001,1537
3530102,2002,1808
3530102,2003,1927
3530102,2004,1925
3530102,2005,1084
3530102,2006,1149
3530102,2007,1000
3530102,2008,1230
3530102,2009,575
3530102,2010,839
3530102,2011,1319
3530102,2012,1270
3530102,2013,1479
3530102,2014,1502
3530201,1990,410
3530201,1991,410
3530201,1992,400
3530201,1993,400
3530201,1994,192
3530201,1995,117
3530201,1996,144
3530201,1997,118
3530201,1998,208
3530201,1999,207
3530201,2000,25
3530201,2001,171
3530201,2002,168
3530201,2003,112
3530201,2004,124
3530201,2005,234
3530201,2006,109
3530201,2007,200
3530201,2008,240
3530201,2009,540
3530201,2010,540
3530201,2011,275
3530201,2012,94
3530201,2013,34
3530201,2014,72
3530300,1990,5437
3530300,1991,4965
3530300,1992,4596
3530300,1993,2384
3530300,1994,2355
3530300,1995,2355
3530300,1996,2333
3530300,1997,1997
3530300,1998,1904
3530300,1999,1858
3530300,2000,1262
3530300,2001,1551
3530300,2002,1184
3530300,2003,1451
3530300,2004,1579
3530300,2005,1503
3530300,2006,1470
3530300,2007,1400
3530300,2008,1178
3530300,2009,1168
3530300,2010,1190
3530300,2011,1190
3530300,2012,1390
3530300,2013,1373
3530300,2014,1928
3530409,1990,1928
3530409,1991,1834
3530409,1992,1846
3530409,1993,1370
3530409,1994,1535
3530409,1995,1705
3530409,1996,264
3530409,1997,1204
3530409,1998,1124
3530409,1999,1134
3530409,2000,984
3530409,2001,1253
3530409,2002,1062
3530409,2003,949
3530409,2004,916
3530409,2005,1155
3530409,2006,1172
3530409,2007,1179
3530409,2008,503
3530409,2009,503
3530409,2010,820
3530409,2011,816
3530409,2012,787
3530409,2013,515
3530409,2014,4697
3530508,1990,1675
3530508,1991,2290
3530508,1992,12395
3530508,1993,7769
3530508,1994,8162
3530508,1995,8162
3530508,1996,5385
3530508,1997,8508
3530508,1998,9615
3530508,1999,9615
3530508,2000,7331
3530508,2001,7047
3530508,2002,5525
3530508,2003,5400
3530508,2004,4842
3530508,2005,5329
3530508,2006,5302
3530508,2007,4920
3530508,2008,4217
3530508,2009,4217
3530508,2010,6100
3530508,2011,5302
3530508,2012,5950
3530508,2013,4800
3530508,2014,4800
3530607,1990,1476
3530607,1991,1471
3530607,1992,1471
3530607,1993,1468
3530607,1994,1468
3530607,1995,1468
3530607,1996,1374
3530607,1997,1246
3530607,1998,1156
3530607,1999,1143
3530607,2000,1239
3530607,2001,1488
3530607,2002,1407
3530607,2003,1453
3530607,2004,1453
3530607,2005,1443
3530607,2006,1443
3530607,2007,1443
3530607,2008,1443
3530607,2009,1443
3530607,2010,1443
3530607,2011,1453
3530607,2012,1445
3530607,2013,1445
3530607,2014,1445
3530706,1990,42625
3530706,1991,45325
3530706,1992,45325
3530706,1993,20244
3530706,1994,33940
3530706,1995,29017
3530706,1996,43202
3530706,1997,35556
3530706,1998,37864
3530706,1999,36474
3530706,2000,13663
3530706,2001,17425
3530706,2002,21650
3530706,2003,16339
3530706,2004,16179
3530706,2005,13534
3530706,2006,14816
3530706,2007,14144
3530706,2008,15755
3530706,2009,15630
3530706,2010,12420
3530706,2011,13234
3530706,2012,14501
3530706,2013,14501
3530706,2014,14491
3530805,1990,9829
3530805,1991,9979
3530805,1992,9979
3530805,1993,8651
3530805,1994,8547
3530805,1995,9125
3530805,1996,8509
3530805,1997,9132
3530805,1998,9132
3530805,1999,9173
3530805,2000,7470
3530805,2001,7181
3530805,2002,7359
3530805,2003,8269
3530805,2004,7196
3530805,2005,6850
3530805,2006,5740
3530805,2007,-
3530805,2008,5635
3530805,2009,5635
3530805,2010,6390
3530805,2011,8629
3530805,2012,10447
3530805,2013,10039
3530805,2014,10014
3530904,1990,30
3530904,1991,29
3530904,1992,32
3530904,1993,26
3530904,1994,26
3530904,1995,26
3530904,1996,26
3530904,1997,25
3530904,1998,37
3530904,1999,28
3530904,2000,28
3530904,2001,53
3530904,2002,64
3530904,2003,64
3530904,2004,35
3530904,2005,36
3530904,2006,36
3530904,2007,38
3530904,2008,38
3530904,2009,37
3530904,2010,39
3530904,2011,39
3530904,2012,29
3530904,2013,21
3530904,2014,11
3531001,1990,1678
3531001,1991,878
3531001,1992,862
3531001,1993,565
3531001,1994,528
3531001,1995,572
3531001,1996,689
3531001,1997,647
3531001,1998,776
3531001,1999,678
3531001,2000,254
3531001,2001,680
3531001,2002,505
3531001,2003,474
3531001,2004,367
3531001,2005,325
3531001,2006,322
3531001,2007,130
3531001,2008,312
3531001,2009,194
3531001,2010,295
3531001,2011,288
3531001,2012,228
3531001,2013,205
3531001,2014,204
3531100,1990,340
3531100,1991,340
3531100,1992,340
3531100,1993,340
3531100,1994,336
3531100,1995,370
3531100,1996,375
3531100,1997,375
3531100,1998,253
3531100,1999,375
3531100,2000,-
3531100,2001,386
3531100,2002,387
3531100,2003,390
3531100,2004,391
3531100,2005,488
3531100,2006,488
3531100,2007,465
3531100,2008,460
3531100,2009,460
3531100,2010,455
3531100,2011,460
3531100,2012,460
3531100,2013,460
3531100,2014,460
3531209,1990,845
3531209,1991,845
3531209,1992,838
3531209,1993,855
3531209,1994,707
3531209,1995,710
