Município,Ano,Moeda,VPPermanente
3528106,1992,(Mil Cruzeiros),28963250
3528106,1993,(Mil Cruzeiros Reais),634411
3528106,1994,(Mil Reais),8286
3528106,1995,(Mil Reais),2964
3528106,1996,(Mil Reais),5076
3528106,1997,(Mil Reais),4366
3528106,1998,(Mil Reais),7722
3528106,1999,(Mil Reais),7447
3528106,2000,(Mil Reais),6203
3528106,2001,(Mil Reais),4599
3528106,2002,(Mil Reais),3514
3528106,2003,(Mil Reais),2933
3528106,2004,(Mil Reais),5476
3528106,2005,(Mil Reais),4382
3528106,2006,(Mil Reais),3997
3528106,2007,(Mil Reais),4410
3528106,2008,(Mil Reais),4946
3528106,2009,(Mil Reais),3865
3528106,2010,(Mil Reais),5793
3528106,2011,(Mil Reais),8684
3528106,2012,(Mil Reais),23805
3528106,2013,(Mil Reais),10353
3528106,2014,(Mil Reais),7110
3528205,1990,(Mil Cruzeiros),86625
3528205,1991,(Mil Cruzeiros),1124450
3528205,1992,(Mil Cruzeiros),8567175
3528205,1993,(Mil Cruzeiros Reais),202196
3528205,1994,(Mil Reais),2791
3528205,1995,(Mil Reais),1526
3528205,1996,(Mil Reais),1550
3528205,1997,(Mil Reais),2716
3528205,1998,(Mil Reais),2113
3528205,1999,(Mil Reais),2716
3528205,2000,(Mil Reais),1575
3528205,2001,(Mil Reais),3298
3528205,2002,(Mil Reais),3611
3528205,2003,(Mil Reais),6103
3528205,2004,(Mil Reais),4199
3528205,2005,(Mil Reais),6416
3528205,2006,(Mil Reais),8114
3528205,2007,(Mil Reais),6030
3528205,2008,(Mil Reais),6424
3528205,2009,(Mil Reais),3789
3528205,2010,(Mil Reais),5042
3528205,2011,(Mil Reais),3753
3528205,2012,(Mil Reais),4791
3528205,2013,(Mil Reais),4102
3528205,2014,(Mil Reais),3184
3528304,1990,(Mil Cruzeiros),36804
3528304,1991,(Mil Cruzeiros),208653
3528304,1992,(Mil Cruzeiros),3207883
3528304,1993,(Mil Cruzeiros Reais),65509
3528304,1994,(Mil Reais),395
3528304,1995,(Mil Reais),794
3528304,1996,(Mil Reais),354
3528304,1997,(Mil Reais),492
3528304,1998,(Mil Reais),939
3528304,1999,(Mil Reais),1627
3528304,2000,(Mil Reais),1297
3528304,2001,(Mil Reais),577
3528304,2002,(Mil Reais),1395
3528304,2003,(Mil Reais),1831
3528304,2004,(Mil Reais),1491
3528304,2005,(Mil Reais),1362
3528304,2006,(Mil Reais),1835
3528304,2007,(Mil Reais),2792
3528304,2008,(Mil Reais),2855
3528304,2009,(Mil Reais),2825
3528304,2010,(Mil Reais),2495
3528304,2011,(Mil Reais),2449
3528304,2012,(Mil Reais),2063
3528304,2013,(Mil Reais),1008
3528304,2014,(Mil Reais),1458
3528403,1990,(Mil Cruzeiros),43590
3528403,1991,(Mil Cruzeiros),284760
3528403,1992,(Mil Cruzeiros),4119250
3528403,1993,(Mil Cruzeiros Reais),128748
3528403,1994,(Mil Reais),235
3528403,1995,(Mil Reais),639
3528403,1996,(Mil Reais),723
3528403,1997,(Mil Reais),644
3528403,1998,(Mil Reais),939
3528403,1999,(Mil Reais),737
3528403,2000,(Mil Reais),728
3528403,2001,(Mil Reais),1164
3528403,2002,(Mil Reais),210
3528403,2003,(Mil Reais),759
3528403,2004,(Mil Reais),2850
3528403,2005,(Mil Reais),3138
3528403,2006,(Mil Reais),3204
3528403,2007,(Mil Reais),402
3528403,2008,(Mil Reais),1592
3528403,2009,(Mil Reais),1217
3528403,2010,(Mil Reais),1109
3528403,2011,(Mil Reais),1265
3528403,2012,(Mil Reais),629
3528403,2013,(Mil Reais),1174
3528403,2014,(Mil Reais),1380
3528502,1990,(Mil Cruzeiros),43344
3528502,1991,(Mil Cruzeiros),93112
3528502,1992,(Mil Cruzeiros),1927280
3528502,1993,(Mil Cruzeiros Reais),160778
3528502,1994,(Mil Reais),228
3528502,1995,(Mil Reais),360
3528502,1996,(Mil Reais),105
3528502,1997,(Mil Reais),-
3528502,1998,(Mil Reais),-
3528502,1999,(Mil Reais),-
3528502,2000,(Mil Reais),180
3528502,2001,(Mil Reais),277
3528502,2002,(Mil Reais),-
3528502,2003,(Mil Reais),-
3528502,2004,(Mil Reais),-
3528502,2005,(Mil Reais),-
3528502,2006,(Mil Reais),-
3528502,2007,(Mil Reais),-
3528502,2008,(Mil Reais),-
3528502,2009,(Mil Reais),-
3528502,2010,(Mil Reais),-
3528502,2011,(Mil Reais),-
3528502,2012,(Mil Reais),-
3528502,2013,(Mil Reais),-
3528502,2014,(Mil Reais),-
3528601,1990,(Mil Cruzeiros),40953
3528601,1991,(Mil Cruzeiros),298675
3528601,1992,(Mil Cruzeiros),8174230
3528601,1993,(Mil Cruzeiros Reais),202878
3528601,1994,(Mil Reais),1826
3528601,1995,(Mil Reais),1966
3528601,1996,(Mil Reais),717
3528601,1997,(Mil Reais),1432
3528601,1998,(Mil Reais),2407
3528601,1999,(Mil Reais),1547
3528601,2000,(Mil Reais),1220
3528601,2001,(Mil Reais),1299
3528601,2002,(Mil Reais),1622
3528601,2003,(Mil Reais),2767
3528601,2004,(Mil Reais),2716
3528601,2005,(Mil Reais),4022
3528601,2006,(Mil Reais),2938
3528601,2007,(Mil Reais),3174
3528601,2008,(Mil Reais),942
3528601,2009,(Mil Reais),1141
3528601,2010,(Mil Reais),1137
3528601,2011,(Mil Reais),1114
3528601,2012,(Mil Reais),4377
3528601,2013,(Mil Reais),11143
3528601,2014,(Mil Reais),11813
3528700,1990,(Mil Cruzeiros),-
3528700,1991,(Mil Cruzeiros),1501
3528700,1992,(Mil Cruzeiros),9225
3528700,1993,(Mil Cruzeiros Reais),63
3528700,1994,(Mil Reais),3
3528700,1995,(Mil Reais),60
3528700,1996,(Mil Reais),180
3528700,1997,(Mil Reais),41
3528700,1998,(Mil Reais),55
3528700,1999,(Mil Reais),22
3528700,2000,(Mil Reais),24
3528700,2001,(Mil Reais),78
3528700,2002,(Mil Reais),19
3528700,2003,(Mil Reais),44
3528700,2004,(Mil Reais),40
3528700,2005,(Mil Reais),24
3528700,2006,(Mil Reais),-
3528700,2007,(Mil Reais),717
3528700,2008,(Mil Reais),954
3528700,2009,(Mil Reais),902
3528700,2010,(Mil Reais),812
3528700,2011,(Mil Reais),66
3528700,2012,(Mil Reais),79
3528700,2013,(Mil Reais),133
3528700,2014,(Mil Reais),154
3528809,1990,(Mil Cruzeiros),-
3528809,1991,(Mil Cruzeiros),-
3528809,1992,(Mil Cruzeiros),-
3528809,1993,(Mil Cruzeiros Reais),830
3528809,1994,(Mil Reais),22
3528809,1995,(Mil Reais),64
3528809,1996,(Mil Reais),70
3528809,1997,(Mil Reais),71
3528809,1998,(Mil Reais),2
3528809,1999,(Mil Reais),2
3528809,2000,(Mil Reais),20
3528809,2001,(Mil Reais),248
3528809,2002,(Mil Reais),277
3528809,2003,(Mil Reais),307
3528809,2004,(Mil Reais),160
3528809,2005,(Mil Reais),259
3528809,2006,(Mil Reais),185
3528809,2007,(Mil Reais),677
3528809,2008,(Mil Reais),585
3528809,2009,(Mil Reais),480
3528809,2010,(Mil Reais),567
3528809,2011,(Mil Reais),510
3528809,2012,(Mil Reais),527
3528809,2013,(Mil Reais),480
3528809,2014,(Mil Reais),702
3528858,1990,(Mil Cruzeiros),-
3528858,1991,(Mil Cruzeiros),-
3528858,1992,(Mil Cruzeiros),-
3528858,1993,(Mil Cruzeiros Reais),730780
3528858,1994,(Mil Reais),11296
3528858,1995,(Mil Reais),7448
3528858,1996,(Mil Reais),5267
3528858,1997,(Mil Reais),4382
3528858,1998,(Mil Reais),5084
3528858,1999,(Mil Reais),5265
3528858,2000,(Mil Reais),4816
3528858,2001,(Mil Reais),8504
3528858,2002,(Mil Reais),13268
3528858,2003,(Mil Reais),16702
3528858,2004,(Mil Reais),17241
3528858,2005,(Mil Reais),14382
3528858,2006,(Mil Reais),15433
3528858,2007,(Mil Reais),19443
3528858,2008,(Mil Reais),16175
3528858,2009,(Mil Reais),13752
3528858,2010,(Mil Reais),14872
3528858,2011,(Mil Reais),15293
3528858,2012,(Mil Reais),12825
3528858,2013,(Mil Reais),31212
3528858,2014,(Mil Reais),40355
3528908,1990,(Mil Cruzeiros),85482
3528908,1991,(Mil Cruzeiros),92460
3528908,1992,(Mil Cruzeiros),1990822
3528908,1993,(Mil Cruzeiros Reais),46038
3528908,1994,(Mil Reais),282
3528908,1995,(Mil Reais),341
3528908,1996,(Mil Reais),311
3528908,1997,(Mil Reais),364
3528908,1998,(Mil Reais),281
3528908,1999,(Mil Reais),476
3528908,2000,(Mil Reais),248
3528908,2001,(Mil Reais),344
3528908,2002,(Mil Reais),374
3528908,2003,(Mil Reais),452
3528908,2004,(Mil Reais),717
3528908,2005,(Mil Reais),799
3528908,2006,(Mil Reais),303
3528908,2007,(Mil Reais),834
3528908,2008,(Mil Reais),995
3528908,2009,(Mil Reais),609
3528908,2010,(Mil Reais),1166
3528908,2011,(Mil Reais),1428
3528908,2012,(Mil Reais),1732
3528908,2013,(Mil Reais),3031
3528908,2014,(Mil Reais),3287
3529005,1990,(Mil Cruzeiros),876048
3529005,1991,(Mil Cruzeiros),4807007
3529005,1992,(Mil Cruzeiros),19117844
3529005,1993,(Mil Cruzeiros Reais),573742
3529005,1994,(Mil Reais),7505
3529005,1995,(Mil Reais),5853
3529005,1996,(Mil Reais),7030
3529005,1997,(Mil Reais),9093
3529005,1998,(Mil Reais),9318
3529005,1999,(Mil Reais),11403
3529005,2000,(Mil Reais),9048
3529005,2001,(Mil Reais),5023
3529005,2002,(Mil Reais),6425
3529005,2003,(Mil Reais),11200
3529005,2004,(Mil Reais),17329
3529005,2005,(Mil Reais),18004
3529005,2006,(Mil Reais),18751
3529005,2007,(Mil Reais),11900
3529005,2008,(Mil Reais),13342
3529005,2009,(Mil Reais),12650
3529005,2010,(Mil Reais),12277
3529005,2011,(Mil Reais),13129
3529005,2012,(Mil Reais),11716
3529005,2013,(Mil Reais),5368
3529005,2014,(Mil Reais),13540
3529104,1990,(Mil Cruzeiros),105549
3529104,1991,(Mil Cruzeiros),578202
3529104,1992,(Mil Cruzeiros),4796649
3529104,1993,(Mil Cruzeiros Reais),256843
3529104,1994,(Mil Reais),1636
3529104,1995,(Mil Reais),1206
3529104,1996,(Mil Reais),1280
3529104,1997,(Mil Reais),1392
3529104,1998,(Mil Reais),2804
3529104,1999,(Mil Reais),3171
3529104,2000,(Mil Reais),2053
3529104,2001,(Mil Reais),5647
3529104,2002,(Mil Reais),5771
3529104,2003,(Mil Reais),7827
3529104,2004,(Mil Reais),7391
3529104,2005,(Mil Reais),9457
3529104,2006,(Mil Reais),11908
3529104,2007,(Mil Reais),8651
3529104,2008,(Mil Reais),9913
3529104,2009,(Mil Reais),8764
3529104,2010,(Mil Reais),13390
3529104,2011,(Mil Reais),9928
3529104,2012,(Mil Reais),8931
3529104,2013,(Mil Reais),8437
3529104,2014,(Mil Reais),9385
3529203,1990,(Mil Cruzeiros),16640
3529203,1991,(Mil Cruzeiros),35406
3529203,1992,(Mil Cruzeiros),785900
3529203,1993,(Mil Cruzeiros Reais),17562
3529203,1994,(Mil Reais),180
3529203,1995,(Mil Reais),218
3529203,1996,(Mil Reais),247
3529203,1997,(Mil Reais),244
3529203,1998,(Mil Reais),404
3529203,1999,(Mil Reais),406
3529203,2000,(Mil Reais),225
3529203,2001,(Mil Reais),235
3529203,2002,(Mil Reais),327
3529203,2003,(Mil Reais),495
3529203,2004,(Mil Reais),614
3529203,2005,(Mil Reais),1422
3529203,2006,(Mil Reais),1538
3529203,2007,(Mil Reais),1824
3529203,2008,(Mil Reais),5206
3529203,2009,(Mil Reais),2567
3529203,2010,(Mil Reais),2925
3529203,2011,(Mil Reais),4347
3529203,2012,(Mil Reais),3676
3529203,2013,(Mil Reais),3233
3529203,2014,(Mil Reais),3015
3529302,1990,(Mil Cruzeiros),711007
3529302,1991,(Mil Cruzeiros),4924180
3529302,1992,(Mil Cruzeiros),43559954
3529302,1993,(Mil Cruzeiros Reais),2399934
3529302,1994,(Mil Reais),23905
3529302,1995,(Mil Reais),9872
3529302,1996,(Mil Reais),10098
3529302,1997,(Mil Reais),13548
3529302,1998,(Mil Reais),25502
3529302,1999,(Mil Reais),23474
3529302,2000,(Mil Reais),18692
3529302,2001,(Mil Reais),40437
3529302,2002,(Mil Reais),51949
3529302,2003,(Mil Reais),86094
3529302,2004,(Mil Reais),101160
3529302,2005,(Mil Reais),96731
3529302,2006,(Mil Reais),96880
3529302,2007,(Mil Reais),62812
3529302,2008,(Mil Reais),62263
3529302,2009,(Mil Reais),60159
3529302,2010,(Mil Reais),88926
3529302,2011,(Mil Reais),67254
3529302,2012,(Mil Reais),56712
3529302,2013,(Mil Reais),49930
3529302,2014,(Mil Reais),150919
3529401,1990,(Mil Cruzeiros),12
3529401,1991,(Mil Cruzeiros),450
3529401,1992,(Mil Cruzeiros),1680
3529401,1993,(Mil Cruzeiros Reais),14
3529401,1994,(Mil Reais),0
3529401,1995,(Mil Reais),1
3529401,1996,(Mil Reais),2
3529401,1997,(Mil Reais),2
3529401,1998,(Mil Reais),-
3529401,1999,(Mil Reais),-
3529401,2000,(Mil Reais),-
3529401,2001,(Mil Reais),-
3529401,2002,(Mil Reais),-
3529401,2003,(Mil Reais),-
3529401,2004,(Mil Reais),-
3529401,2005,(Mil Reais),-
3529401,2006,(Mil Reais),-
3529401,2007,(Mil Reais),-
3529401,2008,(Mil Reais),-
3529401,2009,(Mil Reais),-
3529401,2010,(Mil Reais),-
3529401,2011,(Mil Reais),-
3529401,2012,(Mil Reais),-
3529401,2013,(Mil Reais),-
3529401,2014,(Mil Reais),-
3529500,1990,(Mil Cruzeiros),205591
3529500,1991,(Mil Cruzeiros),829907
3529500,1992,(Mil Cruzeiros),14580250
3529500,1993,(Mil Cruzeiros Reais),383395
3529500,1994,(Mil Reais),4249
3529500,1995,(Mil Reais),1219
3529500,1996,(Mil Reais),1747
3529500,1997,(Mil Reais),1933
3529500,1998,(Mil Reais),2524
3529500,1999,(Mil Reais),2744
3529500,2000,(Mil Reais),1421
3529500,2001,(Mil Reais),3575
3529500,2002,(Mil Reais),4634
3529500,2003,(Mil Reais),3852
3529500,2004,(Mil Reais),5696
3529500,2005,(Mil Reais),4291
3529500,2006,(Mil Reais),6470
3529500,2007,(Mil Reais),4644
3529500,2008,(Mil Reais),6447
3529500,2009,(Mil Reais),6184
3529500,2010,(Mil Reais),8198
3529500,2011,(Mil Reais),8782
3529500,2012,(Mil Reais),4313
3529500,2013,(Mil Reais),2700
3529500,2014,(Mil Reais),2811
3529609,1990,(Mil Cruzeiros),71597
3529609,1991,(Mil Cruzeiros),1166473
3529609,1992,(Mil Cruzeiros),6895800
3529609,1993,(Mil Cruzeiros Reais),228046
3529609,1994,(Mil Reais),3493
3529609,1995,(Mil Reais),1846
3529609,1996,(Mil Reais),217
3529609,1997,(Mil Reais),2066
3529609,1998,(Mil Reais),1915
3529609,1999,(Mil Reais),2492
3529609,2000,(Mil Reais),1273
3529609,2001,(Mil Reais),3537
3529609,2002,(Mil Reais),5498
3529609,2003,(Mil Reais),5544
3529609,2004,(Mil Reais),4837
3529609,2005,(Mil Reais),7874
3529609,2006,(Mil Reais),10296
3529609,2007,(Mil Reais),4941
3529609,2008,(Mil Reais),4460
3529609,2009,(Mil Reais),2637
3529609,2010,(Mil Reais),4748
3529609,2011,(Mil Reais),3631
3529609,2012,(Mil Reais),4748
3529609,2013,(Mil Reais),3858
3529609,2014,(Mil Reais),3947
3529658,1990,(Mil Cruzeiros),-
3529658,1991,(Mil Cruzeiros),-
3529658,1992,(Mil Cruzeiros),-
3529658,1993,(Mil Cruzeiros Reais),233414
3529658,1994,(Mil Reais),1460
3529658,1995,(Mil Reais),798
3529658,1996,(Mil Reais),678
3529658,1997,(Mil Reais),579
3529658,1998,(Mil Reais),1125
3529658,1999,(Mil Reais),1261
3529658,2000,(Mil Reais),1149
3529658,2001,(Mil Reais),3828
3529658,2002,(Mil Reais),2461
3529658,2003,(Mil Reais),2459
3529658,2004,(Mil Reais),2182
3529658,2005,(Mil Reais),2504
3529658,2006,(Mil Reais),3482
3529658,2007,(Mil Reais),1064
3529658,2008,(Mil Reais),3663
3529658,2009,(Mil Reais),623
3529658,2010,(Mil Reais),1403
3529658,2011,(Mil Reais),1671
3529658,2012,(Mil Reais),1373
3529658,2013,(Mil Reais),1840
3529658,2014,(Mil Reais),3140
3529708,1990,(Mil Cruzeiros),-
3529708,1991,(Mil Cruzeiros),-
3529708,1992,(Mil Cruzeiros),-
3529708,1993,(Mil Cruzeiros Reais),-
3529708,1994,(Mil Reais),-
3529708,1995,(Mil Reais),-
3529708,1996,(Mil Reais),-
3529708,1997,(Mil Reais),-
3529708,1998,(Mil Reais),-
3529708,1999,(Mil Reais),-
3529708,2000,(Mil Reais),-
3529708,2001,(Mil Reais),-
3529708,2002,(Mil Reais),-
3529708,2003,(Mil Reais),-
3529708,2004,(Mil Reais),-
3529708,2005,(Mil Reais),-
3529708,2006,(Mil Reais),-
3529708,2007,(Mil Reais),-
3529708,2008,(Mil Reais),-
3529708,2009,(Mil Reais),-
3529708,2010,(Mil Reais),334
3529708,2011,(Mil Reais),649
3529708,2012,(Mil Reais),426
3529708,2013,(Mil Reais),552
3529708,2014,(Mil Reais),311
3529807,1990,(Mil Cruzeiros),16602
3529807,1991,(Mil Cruzeiros),31806
3529807,1992,(Mil Cruzeiros),377222
3529807,1993,(Mil Cruzeiros Reais),9383
3529807,1994,(Mil Reais),188
3529807,1995,(Mil Reais),584
3529807,1996,(Mil Reais),468
3529807,1997,(Mil Reais),653
3529807,1998,(Mil Reais),685
3529807,1999,(Mil Reais),687
3529807,2000,(Mil Reais),640
3529807,2001,(Mil Reais),993
3529807,2002,(Mil Reais),1415
3529807,2003,(Mil Reais),1590
3529807,2004,(Mil Reais),1489
3529807,2005,(Mil Reais),1675
3529807,2006,(Mil Reais),1493
3529807,2007,(Mil Reais),1976
3529807,2008,(Mil Reais),1792
3529807,2009,(Mil Reais),1983
3529807,2010,(Mil Reais),2666
3529807,2011,(Mil Reais),3189
3529807,2012,(Mil Reais),2200
3529807,2013,(Mil Reais),2603
3529807,2014,(Mil Reais),3585
3529906,1990,(Mil Cruzeiros),1542017
3529906,1991,(Mil Cruzeiros),4451250
3529906,1992,(Mil Cruzeiros),16212500
3529906,1993,(Mil Cruzeiros Reais),359002
3529906,1994,(Mil Reais),1328
3529906,1995,(Mil Reais),2201
3529906,1996,(Mil Reais),10733
3529906,1997,(Mil Reais),12876
3529906,1998,(Mil Reais),20722
3529906,1999,(Mil Reais),6544
3529906,2000,(Mil Reais),7533
3529906,2001,(Mil Reais),17478
3529906,2002,(Mil Reais),27629
3529906,2003,(Mil Reais),23843
3529906,2004,(Mil Reais),20499
3529906,2005,(Mil Reais),34540
3529906,2006,(Mil Reais),33998
3529906,2007,(Mil Reais),28784
3529906,2008,(Mil Reais),48517
3529906,2009,(Mil Reais),48100
3529906,2010,(Mil Reais),146785
3529906,2011,(Mil Reais),108537
3529906,2012,(Mil Reais),60014
3529906,2013,(Mil Reais),140465
3529906,2014,(Mil Reais),42542
3530003,1990,(Mil Cruzeiros),13104
3530003,1991,(Mil Cruzeiros),67200
3530003,1992,(Mil Cruzeiros),51750
3530003,1993,(Mil Cruzeiros Reais),34964
3530003,1994,(Mil Reais),307
3530003,1995,(Mil Reais),121
3530003,1996,(Mil Reais),108
3530003,1997,(Mil Reais),205
3530003,1998,(Mil Reais),372
3530003,1999,(Mil Reais),472
3530003,2000,(Mil Reais),309
3530003,2001,(Mil Reais),628
3530003,2002,(Mil Reais),507
3530003,2003,(Mil Reais),886
3530003,2004,(Mil Reais),910
3530003,2005,(Mil Reais),913
3530003,2006,(Mil Reais),997
3530003,2007,(Mil Reais),831
3530003,2008,(Mil Reais),1801
3530003,2009,(Mil Reais),703
3530003,2010,(Mil Reais),618
3530003,2011,(Mil Reais),2368
3530003,2012,(Mil Reais),1508
3530003,2013,(Mil Reais),1515
3530003,2014,(Mil Reais),1903
3530102,1990,(Mil Cruzeiros),577588
3530102,1991,(Mil Cruzeiros),1589570
3530102,1992,(Mil Cruzeiros),73623496
3530102,1993,(Mil Cruzeiros Reais),695749
3530102,1994,(Mil Reais),12141
3530102,1995,(Mil Reais),12840
3530102,1996,(Mil Reais),12621
3530102,1997,(Mil Reais),13319
3530102,1998,(Mil Reais),14402
3530102,1999,(Mil Reais),12972
3530102,2000,(Mil Reais),19942
3530102,2001,(Mil Reais),4689
3530102,2002,(Mil Reais),8103
3530102,2003,(Mil Reais),8229
3530102,2004,(Mil Reais),8984
3530102,2005,(Mil Reais),4847
3530102,2006,(Mil Reais),5003
3530102,2007,(Mil Reais),5312
3530102,2008,(Mil Reais),4855
3530102,2009,(Mil Reais),4078
3530102,2010,(Mil Reais),7454
3530102,2011,(Mil Reais),12890
3530102,2012,(Mil Reais),10634
3530102,2013,(Mil Reais),15446
3530102,2014,(Mil Reais),19934
3530201,1990,(Mil Cruzeiros),11070
3530201,1991,(Mil Cruzeiros),49200
3530201,1992,(Mil Cruzeiros),1032000
3530201,1993,(Mil Cruzeiros Reais),28086
3530201,1994,(Mil Reais),171
3530201,1995,(Mil Reais),136
3530201,1996,(Mil Reais),232
3530201,1997,(Mil Reais),210
3530201,1998,(Mil Reais),137
3530201,1999,(Mil Reais),296
3530201,2000,(Mil Reais),39
3530201,2001,(Mil Reais),394
3530201,2002,(Mil Reais),461
3530201,2003,(Mil Reais),391
3530201,2004,(Mil Reais),477
3530201,2005,(Mil Reais),472
3530201,2006,(Mil Reais),309
3530201,2007,(Mil Reais),714
3530201,2008,(Mil Reais),913
3530201,2009,(Mil Reais),1582
3530201,2010,(Mil Reais),1647
3530201,2011,(Mil Reais),1692
3530201,2012,(Mil Reais),632
3530201,2013,(Mil Reais),312
3530201,2014,(Mil Reais),566
3530300,1990,(Mil Cruzeiros),605973
3530300,1991,(Mil Cruzeiros),3200971
3530300,1992,(Mil Cruzeiros),24628500
3530300,1993,(Mil Cruzeiros Reais),839274
3530300,1994,(Mil Reais),5991
3530300,1995,(Mil Reais),3166
3530300,1996,(Mil Reais),2947
3530300,1997,(Mil Reais),2424
3530300,1998,(Mil Reais),2283
3530300,1999,(Mil Reais),2788
3530300,2000,(Mil Reais),2084
3530300,2001,(Mil Reais),4193
3530300,2002,(Mil Reais),4886
3530300,2003,(Mil Reais),5157
3530300,2004,(Mil Reais),8197
3530300,2005,(Mil Reais),9032
3530300,2006,(Mil Reais),11040
3530300,2007,(Mil Reais),10338
3530300,2008,(Mil Reais),11382
3530300,2009,(Mil Reais),10978
3530300,2010,(Mil Reais),10911
3530300,2011,(Mil Reais),13564
3530300,2012,(Mil Reais),13865
3530300,2013,(Mil Reais),11567
3530300,2014,(Mil Reais),12241
3530409,1990,(Mil Cruzeiros),149940
3530409,1991,(Mil Cruzeiros),641160
3530409,1992,(Mil Cruzeiros),7050105
3530409,1993,(Mil Cruzeiros Reais),199667
3530409,1994,(Mil Reais),3975
3530409,1995,(Mil Reais),1496
3530409,1996,(Mil Reais),941
3530409,1997,(Mil Reais),1351
3530409,1998,(Mil Reais),1948
3530409,1999,(Mil Reais),2008
3530409,2000,(Mil Reais),1575
3530409,2001,(Mil Reais),3666
3530409,2002,(Mil Reais),4898
3530409,2003,(Mil Reais),2213
3530409,2004,(Mil Reais),2206
3530409,2005,(Mil Reais),2462
3530409,2006,(Mil Reais),3331
3530409,2007,(Mil Reais),3703
3530409,2008,(Mil Reais),2243
3530409,2009,(Mil Reais),2243
3530409,2010,(Mil Reais),4530
3530409,2011,(Mil Reais),7842
3530409,2012,(Mil Reais),5512
3530409,2013,(Mil Reais),2984
3530409,2014,(Mil Reais),29873
3530508,1990,(Mil Cruzeiros),122980
3530508,1991,(Mil Cruzeiros),918865
3530508,1992,(Mil Cruzeiros),11568600
3530508,1993,(Mil Cruzeiros Reais),903306
3530508,1994,(Mil Reais),17600
3530508,1995,(Mil Reais),11017
3530508,1996,(Mil Reais),7500
3530508,1997,(Mil Reais),12533
3530508,1998,(Mil Reais),12980
3530508,1999,(Mil Reais),9906
3530508,2000,(Mil Reais),11396
3530508,2001,(Mil Reais),13834
3530508,2002,(Mil Reais),20885
3530508,2003,(Mil Reais),13214
3530508,2004,(Mil Reais),37670
3530508,2005,(Mil Reais),34469
3530508,2006,(Mil Reais),48250
3530508,2007,(Mil Reais),41515
3530508,2008,(Mil Reais),43116
3530508,2009,(Mil Reais),43116
3530508,2010,(Mil Reais),41907
3530508,2011,(Mil Reais),48156
3530508,2012,(Mil Reais),66035
3530508,2013,(Mil Reais),64683
3530508,2014,(Mil Reais),63164
3530607,1990,(Mil Cruzeiros),1057064
3530607,1991,(Mil Cruzeiros),3702475
3530607,1992,(Mil Cruzeiros),41720991
3530607,1993,(Mil Cruzeiros Reais),348656
3530607,1994,(Mil Reais),17071
3530607,1995,(Mil Reais),12471
3530607,1996,(Mil Reais),7668
3530607,1997,(Mil Reais),5978
3530607,1998,(Mil Reais),6137
3530607,1999,(Mil Reais),6560
3530607,2000,(Mil Reais),13117
3530607,2001,(Mil Reais),25861
3530607,2002,(Mil Reais),25759
3530607,2003,(Mil Reais),27220
3530607,2004,(Mil Reais),38607
3530607,2005,(Mil Reais),36969
3530607,2006,(Mil Reais),42229
3530607,2007,(Mil Reais),36669
3530607,2008,(Mil Reais),36216
3530607,2009,(Mil Reais),39969
3530607,2010,(Mil Reais),38738
3530607,2011,(Mil Reais),32092
3530607,2012,(Mil Reais),51319
3530607,2013,(Mil Reais),46687
3530607,2014,(Mil Reais),48886
3530706,1990,(Mil Cruzeiros),6789557
3530706,1991,(Mil Cruzeiros),72823000
3530706,1992,(Mil Cruzeiros),321832500
3530706,1993,(Mil Cruzeiros Reais),5127836
3530706,1994,(Mil Reais),94321
3530706,1995,(Mil Reais),41345
3530706,1996,(Mil Reais),48712
3530706,1997,(Mil Reais),53954
3530706,1998,(Mil Reais),53342
3530706,1999,(Mil Reais),31324
3530706,2000,(Mil Reais),17446
3530706,2001,(Mil Reais),78892
3530706,2002,(Mil Reais),111531
3530706,2003,(Mil Reais),92691
3530706,2004,(Mil Reais),139459
3530706,2005,(Mil Reais),62532
3530706,2006,(Mil Reais),151777
3530706,2007,(Mil Reais),156279
3530706,2008,(Mil Reais),131016
3530706,2009,(Mil Reais),150979
3530706,2010,(Mil Reais),177020
3530706,2011,(Mil Reais),186515
3530706,2012,(Mil Reais),175228
3530706,2013,(Mil Reais),81999
3530706,2014,(Mil Reais),109416
3530805,1990,(Mil Cruzeiros),1057238
3530805,1991,(Mil Cruzeiros),11134100
3530805,1992,(Mil Cruzeiros),51944500
3530805,1993,(Mil Cruzeiros Reais),2435209
3530805,1994,(Mil Reais),22889
3530805,1995,(Mil Reais),12574
3530805,1996,(Mil Reais),9432
3530805,1997,(Mil Reais),9712
3530805,1998,(Mil Reais),12242
3530805,1999,(Mil Reais),12116
3530805,2000,(Mil Reais),10449
3530805,2001,(Mil Reais),27469
3530805,2002,(Mil Reais),42441
3530805,2003,(Mil Reais),42342
3530805,2004,(Mil Reais),47892
3530805,2005,(Mil Reais),25436
3530805,2006,(Mil Reais),61006
3530805,2007,(Mil Reais),-
3530805,2008,(Mil Reais),56319
3530805,2009,(Mil Reais),65335
3530805,2010,(Mil Reais),81186
3530805,2011,(Mil Reais),82420
3530805,2012,(Mil Reais),87017
3530805,2013,(Mil Reais),46186
3530805,2014,(Mil Reais),60693
3530904,1990,(Mil Cruzeiros),4615
3530904,1991,(Mil Cruzeiros),19009
3530904,1992,(Mil Cruzeiros),498832
3530904,1993,(Mil Cruzeiros Reais),8857
3530904,1994,(Mil Reais),172
3530904,1995,(Mil Reais),141
